z_lo,z_hi,logL_lo,logL_hi,logL_med,z_med,wave_rest,flux_norm,err_norm,n_contrib
2.0,2.4,43.0,43.5,43.102,2.2321,1675.0,0.674507,0.042318,2151
2.0,2.4,43.0,43.5,43.102,2.2321,1676.0,0.705934,0.033364,2137
2.0,2.4,43.0,43.5,43.102,2.2321,1677.0,0.668378,0.033986,2121
2.0,2.4,43.0,43.5,43.102,2.2321,1678.0,0.658749,0.037139,2102
2.0,2.4,43.0,43.5,43.102,2.2321,1679.0,0.684124,0.041514,2079
2.0,2.4,43.0,43.5,43.102,2.2321,1680.0,0.661403,0.041988,2060
2.0,2.4,43.0,43.5,43.102,2.2321,1681.0,0.673078,0.041131,2038
2.0,2.4,43.0,43.5,43.102,2.2321,1682.0,0.620153,0.041238,2021
2.0,2.4,43.0,43.5,43.102,2.2321,1683.0,0.544623,0.048733,1995
2.0,2.4,43.0,43.5,43.102,2.2321,1684.0,0.626927,0.034289,1981
2.0,2.4,43.0,43.5,43.102,2.2321,1685.0,0.617138,0.038597,1968
2.0,2.4,43.0,43.5,43.102,2.2321,1686.0,0.622289,0.042068,1953
2.0,2.4,43.0,43.5,43.102,2.2321,1687.0,0.726406,0.041623,1932
2.0,2.4,43.0,43.5,43.102,2.2321,1688.0,0.642627,0.035761,1918
2.0,2.4,43.0,43.5,43.102,2.2321,1689.0,0.698964,0.041135,1905
2.0,2.4,43.0,43.5,43.102,2.2321,1690.0,0.684046,0.038729,1895
2.0,2.4,43.0,43.5,43.102,2.2321,1691.0,0.673816,0.036219,1882
2.0,2.4,43.0,43.5,43.102,2.2321,1692.0,0.636577,0.04007,1864
2.0,2.4,43.0,43.5,43.102,2.2321,1693.0,0.605889,0.038959,1841
2.0,2.4,43.0,43.5,43.102,2.2321,1694.0,0.661538,0.040079,1821
2.0,2.4,43.0,43.5,43.102,2.2321,1695.0,0.628809,0.045512,1799
2.0,2.4,43.0,43.5,43.102,2.2321,1696.0,0.663139,0.048204,1789
2.0,2.4,43.0,43.5,43.102,2.2321,1697.0,0.692382,0.038315,1776
2.0,2.4,43.0,43.5,43.102,2.2321,1698.0,0.642918,0.038223,1762
2.0,2.4,43.0,43.5,43.102,2.2321,1699.0,0.599907,0.038493,1753
2.0,2.4,43.0,43.5,43.102,2.2321,1700.0,0.600262,0.050086,1731
2.0,2.4,43.5,44.5,43.567,2.2398,1050.0,1.373601,0.695343,50
2.0,2.4,43.5,44.5,43.567,2.2398,1051.0,2.306989,0.660597,51
2.0,2.4,43.5,44.5,43.567,2.2398,1052.0,2.273867,0.482718,53
2.0,2.4,43.5,44.5,43.567,2.2398,1053.0,1.352208,0.892733,53
2.0,2.4,43.5,44.5,43.567,2.2398,1054.0,1.735772,0.654212,56
2.0,2.4,43.5,44.5,43.567,2.2398,1055.0,2.022495,0.639773,58
2.0,2.4,43.5,44.5,43.567,2.2398,1056.0,1.656099,0.679359,61
2.0,2.4,43.5,44.5,43.567,2.2398,1057.0,1.450768,0.708331,64
2.0,2.4,43.5,44.5,43.567,2.2398,1058.0,0.741607,0.581826,67
2.0,2.4,43.5,44.5,43.567,2.2398,1059.0,0.541981,0.603264,68
2.0,2.4,43.5,44.5,43.567,2.2398,1060.0,2.035908,0.75213,69
2.0,2.4,43.5,44.5,43.567,2.2398,1061.0,0.542902,0.48832,72
2.0,2.4,43.5,44.5,43.567,2.2398,1062.0,1.377672,0.629484,75
2.0,2.4,43.5,44.5,43.567,2.2398,1063.0,1.481128,0.685278,77
2.0,2.4,43.5,44.5,43.567,2.2398,1064.0,1.621008,0.726017,77
2.0,2.4,43.5,44.5,43.567,2.2398,1065.0,1.485601,0.47425,80
2.0,2.4,43.5,44.5,43.567,2.2398,1066.0,2.043805,0.553067,81
2.0,2.4,43.5,44.5,43.567,2.2398,1067.0,1.157986,0.440016,82
2.0,2.4,43.5,44.5,43.567,2.2398,1068.0,0.794457,0.53858,83
2.0,2.4,43.5,44.5,43.567,2.2398,1069.0,1.272426,0.569593,85
2.0,2.4,43.5,44.5,43.567,2.2398,1070.0,2.054406,0.394661,87
2.0,2.4,43.5,44.5,43.567,2.2398,1071.0,1.942629,0.516943,88
2.0,2.4,43.5,44.5,43.567,2.2398,1072.0,1.252782,0.507761,90
2.0,2.4,43.5,44.5,43.567,2.2398,1073.0,1.452416,0.455974,93
2.0,2.4,43.5,44.5,43.567,2.2398,1074.0,1.381879,0.574197,94
2.0,2.4,43.5,44.5,43.567,2.2398,1075.0,0.849507,0.375299,94
2.0,2.4,43.5,44.5,43.567,2.2398,1076.0,1.751705,0.422103,95
2.0,2.4,43.5,44.5,43.567,2.2398,1077.0,1.861046,0.430567,97
2.0,2.4,43.5,44.5,43.567,2.2398,1078.0,1.221064,0.495425,98
2.0,2.4,43.5,44.5,43.567,2.2398,1079.0,1.518008,0.366169,101
2.0,2.4,43.5,44.5,43.567,2.2398,1080.0,1.497231,0.401786,103
2.0,2.4,43.5,44.5,43.567,2.2398,1081.0,1.257912,0.398511,104
2.0,2.4,43.5,44.5,43.567,2.2398,1082.0,1.308445,0.606399,105
2.0,2.4,43.5,44.5,43.567,2.2398,1083.0,1.057077,0.324224,108
2.0,2.4,43.5,44.5,43.567,2.2398,1084.0,1.475365,0.42083,108
2.0,2.4,43.5,44.5,43.567,2.2398,1085.0,0.832456,0.431213,108
2.0,2.4,43.5,44.5,43.567,2.2398,1086.0,1.034194,0.364301,108
2.0,2.4,43.5,44.5,43.567,2.2398,1087.0,0.877492,0.365146,110
2.0,2.4,43.5,44.5,43.567,2.2398,1088.0,1.386958,0.275918,111
2.0,2.4,43.5,44.5,43.567,2.2398,1089.0,1.04012,0.324744,113
2.0,2.4,43.5,44.5,43.567,2.2398,1090.0,2.038631,0.336251,114
2.0,2.4,43.5,44.5,43.567,2.2398,1091.0,1.395603,0.379172,115
2.0,2.4,43.5,44.5,43.567,2.2398,1092.0,0.644595,0.345195,116
2.0,2.4,43.5,44.5,43.567,2.2398,1093.0,1.433644,0.520545,118
2.0,2.4,43.5,44.5,43.567,2.2398,1094.0,1.2092,0.364119,121
2.0,2.4,43.5,44.5,43.567,2.2398,1095.0,1.113864,0.333841,123
2.0,2.4,43.5,44.5,43.567,2.2398,1096.0,1.189831,0.31202,123
2.0,2.4,43.5,44.5,43.567,2.2398,1097.0,0.947235,0.382112,123
2.0,2.4,43.5,44.5,43.567,2.2398,1098.0,0.764897,0.39456,125
2.0,2.4,43.5,44.5,43.567,2.2398,1099.0,1.076255,0.48287,125
2.0,2.4,43.5,44.5,43.567,2.2398,1100.0,1.297716,0.421094,126
2.0,2.4,43.5,44.5,43.567,2.2398,1101.0,0.938814,0.331433,129
2.0,2.4,43.5,44.5,43.567,2.2398,1102.0,1.007775,0.471139,134
2.0,2.4,43.5,44.5,43.567,2.2398,1103.0,1.818337,0.38159,134
2.0,2.4,43.5,44.5,43.567,2.2398,1104.0,0.96477,0.424392,134
2.0,2.4,43.5,44.5,43.567,2.2398,1105.0,1.084697,0.39939,136
2.0,2.4,43.5,44.5,43.567,2.2398,1106.0,0.863297,0.291531,136
2.0,2.4,43.5,44.5,43.567,2.2398,1107.0,0.875178,0.300314,138
2.0,2.4,43.5,44.5,43.567,2.2398,1108.0,0.489875,0.30462,138
2.0,2.4,43.5,44.5,43.567,2.2398,1109.0,1.068455,0.286134,141
2.0,2.4,43.5,44.5,43.567,2.2398,1110.0,1.051471,0.291919,141
2.0,2.4,43.5,44.5,43.567,2.2398,1111.0,1.682518,0.362548,142
2.0,2.4,43.5,44.5,43.567,2.2398,1112.0,1.389423,0.395699,142
2.0,2.4,43.5,44.5,43.567,2.2398,1113.0,0.99366,0.297601,142
2.0,2.4,43.5,44.5,43.567,2.2398,1114.0,1.536042,0.387105,146
2.0,2.4,43.5,44.5,43.567,2.2398,1115.0,0.912491,0.334988,149
2.0,2.4,43.5,44.5,43.567,2.2398,1116.0,1.458094,0.362244,149
2.0,2.4,43.5,44.5,43.567,2.2398,1117.0,1.185375,0.323281,150
2.0,2.4,43.5,44.5,43.567,2.2398,1118.0,1.365939,0.274748,150
2.0,2.4,43.5,44.5,43.567,2.2398,1119.0,0.771334,0.322633,150
2.0,2.4,43.5,44.5,43.567,2.2398,1120.0,0.975415,0.216882,152
2.0,2.4,43.5,44.5,43.567,2.2398,1121.0,0.733871,0.300949,152
2.0,2.4,43.5,44.5,43.567,2.2398,1122.0,1.225941,0.277093,152
2.0,2.4,43.5,44.5,43.567,2.2398,1123.0,1.127582,0.30686,153
2.0,2.4,43.5,44.5,43.567,2.2398,1124.0,1.022743,0.252068,154
2.0,2.4,43.5,44.5,43.567,2.2398,1125.0,0.834686,0.288995,154
2.0,2.4,43.5,44.5,43.567,2.2398,1126.0,1.682961,0.279222,156
2.0,2.4,43.5,44.5,43.567,2.2398,1127.0,0.772274,0.274236,157
2.0,2.4,43.5,44.5,43.567,2.2398,1128.0,1.162568,0.289154,158
2.0,2.4,43.5,44.5,43.567,2.2398,1129.0,1.260328,0.290654,158
2.0,2.4,43.5,44.5,43.567,2.2398,1130.0,1.644316,0.331931,160
2.0,2.4,43.5,44.5,43.567,2.2398,1131.0,1.143555,0.238585,160
2.0,2.4,43.5,44.5,43.567,2.2398,1132.0,1.182847,0.261923,160
2.0,2.4,43.5,44.5,43.567,2.2398,1133.0,1.629553,0.221313,162
2.0,2.4,43.5,44.5,43.567,2.2398,1134.0,0.921853,0.293603,163
2.0,2.4,43.5,44.5,43.567,2.2398,1135.0,1.550841,0.248648,164
2.0,2.4,43.5,44.5,43.567,2.2398,1136.0,1.180363,0.37401,164
2.0,2.4,43.5,44.5,43.567,2.2398,1137.0,1.250419,0.244341,167
2.0,2.4,43.5,44.5,43.567,2.2398,1138.0,0.657666,0.222073,167
2.0,2.4,43.5,44.5,43.567,2.2398,1139.0,1.135857,0.306836,170
2.0,2.4,43.5,44.5,43.567,2.2398,1140.0,1.017596,0.323003,170
2.0,2.4,43.5,44.5,43.567,2.2398,1141.0,1.093177,0.317036,170
2.0,2.4,43.5,44.5,43.567,2.2398,1142.0,1.016567,0.298427,172
2.0,2.4,43.5,44.5,43.567,2.2398,1143.0,1.597129,0.2893,173
2.0,2.4,43.5,44.5,43.567,2.2398,1144.0,1.235548,0.210808,174
2.0,2.4,43.5,44.5,43.567,2.2398,1145.0,1.250076,0.243941,174
2.0,2.4,43.5,44.5,43.567,2.2398,1146.0,1.226396,0.280883,174
2.0,2.4,43.5,44.5,43.567,2.2398,1147.0,1.506535,0.222765,174
2.0,2.4,43.5,44.5,43.567,2.2398,1148.0,1.512258,0.222366,174
2.0,2.4,43.5,44.5,43.567,2.2398,1149.0,1.01474,0.243689,174
2.0,2.4,43.5,44.5,43.567,2.2398,1150.0,0.698211,0.222695,175
2.0,2.4,43.5,44.5,43.567,2.2398,1151.0,1.425318,0.267456,175
2.0,2.4,43.5,44.5,43.567,2.2398,1152.0,1.422068,0.308885,175
2.0,2.4,43.5,44.5,43.567,2.2398,1153.0,1.228353,0.196808,176
2.0,2.4,43.5,44.5,43.567,2.2398,1154.0,1.019045,0.255921,177
2.0,2.4,43.5,44.5,43.567,2.2398,1155.0,1.195797,0.20696,178
2.0,2.4,43.5,44.5,43.567,2.2398,1156.0,1.064059,0.238686,178
2.0,2.4,43.5,44.5,43.567,2.2398,1157.0,1.135659,0.226867,178
2.0,2.4,43.5,44.5,43.567,2.2398,1158.0,1.292922,0.261424,178
2.0,2.4,43.5,44.5,43.567,2.2398,1159.0,1.039141,0.215449,178
2.0,2.4,43.5,44.5,43.567,2.2398,1160.0,1.210057,0.235498,178
2.0,2.4,43.5,44.5,43.567,2.2398,1161.0,1.088442,0.334003,178
2.0,2.4,43.5,44.5,43.567,2.2398,1162.0,1.074764,0.269207,178
2.0,2.4,43.5,44.5,43.567,2.2398,1163.0,0.896778,0.220566,178
2.0,2.4,43.5,44.5,43.567,2.2398,1164.0,1.172579,0.226823,178
2.0,2.4,43.5,44.5,43.567,2.2398,1165.0,1.332963,0.234507,178
2.0,2.4,43.5,44.5,43.567,2.2398,1166.0,0.909569,0.201035,178
2.0,2.4,43.5,44.5,43.567,2.2398,1167.0,0.831846,0.222515,178
2.0,2.4,43.5,44.5,43.567,2.2398,1168.0,0.751883,0.184922,178
2.0,2.4,43.5,44.5,43.567,2.2398,1169.0,0.980959,0.226715,178
2.0,2.4,43.5,44.5,43.567,2.2398,1170.0,0.926104,0.216236,178
2.0,2.4,43.5,44.5,43.567,2.2398,1171.0,1.023162,0.21675,178
2.0,2.4,43.5,44.5,43.567,2.2398,1172.0,1.05707,0.227519,178
2.0,2.4,43.5,44.5,43.567,2.2398,1173.0,0.949278,0.150151,178
2.0,2.4,43.5,44.5,43.567,2.2398,1174.0,0.79282,0.321316,178
2.0,2.4,43.5,44.5,43.567,2.2398,1175.0,0.98132,0.186349,178
2.0,2.4,43.5,44.5,43.567,2.2398,1176.0,1.079733,0.186695,178
2.0,2.4,43.5,44.5,43.567,2.2398,1177.0,1.011662,0.206289,178
2.0,2.4,43.5,44.5,43.567,2.2398,1178.0,0.947421,0.201982,178
2.0,2.4,43.5,44.5,43.567,2.2398,1179.0,0.882049,0.22148,178
2.0,2.4,43.5,44.5,43.567,2.2398,1180.0,1.267901,0.212956,178
2.0,2.4,43.5,44.5,43.567,2.2398,1181.0,1.185001,0.200339,178
2.0,2.4,43.5,44.5,43.567,2.2398,1182.0,0.929079,0.185088,178
2.0,2.4,43.5,44.5,43.567,2.2398,1183.0,1.094388,0.221163,178
2.0,2.4,43.5,44.5,43.567,2.2398,1184.0,0.92008,0.17832,178
2.0,2.4,43.5,44.5,43.567,2.2398,1185.0,1.273918,0.226592,178
2.0,2.4,43.5,44.5,43.567,2.2398,1186.0,1.13984,0.224456,178
2.0,2.4,43.5,44.5,43.567,2.2398,1187.0,0.969582,0.214989,178
2.0,2.4,43.5,44.5,43.567,2.2398,1188.0,1.007394,0.177804,178
2.0,2.4,43.5,44.5,43.567,2.2398,1189.0,0.767525,0.193811,178
2.0,2.4,43.5,44.5,43.567,2.2398,1190.0,0.961424,0.210805,178
2.0,2.4,43.5,44.5,43.567,2.2398,1191.0,1.163441,0.191526,178
2.0,2.4,43.5,44.5,43.567,2.2398,1192.0,0.624588,0.19047,178
2.0,2.4,43.5,44.5,43.567,2.2398,1193.0,1.037686,0.209983,178
2.0,2.4,43.5,44.5,43.567,2.2398,1194.0,0.948624,0.23818,178
2.0,2.4,43.5,44.5,43.567,2.2398,1195.0,1.139467,0.208472,178
2.0,2.4,43.5,44.5,43.567,2.2398,1196.0,0.911059,0.174783,178
2.0,2.4,43.5,44.5,43.567,2.2398,1197.0,0.913924,0.163205,178
2.0,2.4,43.5,44.5,43.567,2.2398,1198.0,1.243201,0.175504,178
2.0,2.4,43.5,44.5,43.567,2.2398,1199.0,1.359009,0.17079,178
2.0,2.4,43.5,44.5,43.567,2.2398,1200.0,0.913671,0.219471,178
2.0,2.4,43.5,44.5,43.567,2.2398,1201.0,0.715511,0.220368,178
2.0,2.4,43.5,44.5,43.567,2.2398,1202.0,0.825063,0.161471,178
2.0,2.4,43.5,44.5,43.567,2.2398,1203.0,0.844582,0.141443,178
2.0,2.4,43.5,44.5,43.567,2.2398,1204.0,0.73067,0.207431,178
2.0,2.4,43.5,44.5,43.567,2.2398,1205.0,1.094434,0.164069,178
2.0,2.4,43.5,44.5,43.567,2.2398,1206.0,0.828395,0.177545,178
2.0,2.4,43.5,44.5,43.567,2.2398,1207.0,1.153049,0.183551,178
2.0,2.4,43.5,44.5,43.567,2.2398,1208.0,1.122485,0.168325,178
2.0,2.4,43.5,44.5,43.567,2.2398,1209.0,1.164853,0.164733,178
2.0,2.4,43.5,44.5,43.567,2.2398,1210.0,1.968832,0.166357,178
2.0,2.4,43.5,44.5,43.567,2.2398,1211.0,2.612679,0.248513,178
2.0,2.4,43.5,44.5,43.567,2.2398,1212.0,4.338902,0.398427,178
2.0,2.4,43.5,44.5,43.567,2.2398,1213.0,9.193954,0.606271,178
2.0,2.4,43.5,44.5,43.567,2.2398,1214.0,19.706312,1.112984,178
2.0,2.4,43.5,44.5,43.567,2.2398,1215.0,31.953598,2.200811,178
2.0,2.4,43.5,44.5,43.567,2.2398,1216.0,29.336369,1.467642,178
2.0,2.4,43.5,44.5,43.567,2.2398,1217.0,15.59427,1.01448,178
2.0,2.4,43.5,44.5,43.567,2.2398,1218.0,6.957708,0.508797,178
2.0,2.4,43.5,44.5,43.567,2.2398,1219.0,3.521364,0.30359,178
2.0,2.4,43.5,44.5,43.567,2.2398,1220.0,2.556497,0.263658,178
2.0,2.4,43.5,44.5,43.567,2.2398,1221.0,1.664955,0.170656,178
2.0,2.4,43.5,44.5,43.567,2.2398,1222.0,1.51902,0.163987,178
2.0,2.4,43.5,44.5,43.567,2.2398,1223.0,1.084939,0.141162,178
2.0,2.4,43.5,44.5,43.567,2.2398,1224.0,1.183513,0.16307,178
2.0,2.4,43.5,44.5,43.567,2.2398,1225.0,1.315452,0.163429,178
2.0,2.4,43.5,44.5,43.567,2.2398,1226.0,1.335146,0.138303,178
2.0,2.4,43.5,44.5,43.567,2.2398,1227.0,1.415066,0.1734,178
2.0,2.4,43.5,44.5,43.567,2.2398,1228.0,1.108773,0.133454,178
2.0,2.4,43.5,44.5,43.567,2.2398,1229.0,1.178645,0.196135,178
2.0,2.4,43.5,44.5,43.567,2.2398,1230.0,1.06942,0.119244,178
2.0,2.4,43.5,44.5,43.567,2.2398,1231.0,1.258092,0.167851,178
2.0,2.4,43.5,44.5,43.567,2.2398,1232.0,1.153913,0.182694,178
2.0,2.4,43.5,44.5,43.567,2.2398,1233.0,0.977517,0.177098,178
2.0,2.4,43.5,44.5,43.567,2.2398,1234.0,1.166482,0.216258,178
2.0,2.4,43.5,44.5,43.567,2.2398,1235.0,1.13641,0.166697,178
2.0,2.4,43.5,44.5,43.567,2.2398,1236.0,1.032098,0.157202,178
2.0,2.4,43.5,44.5,43.567,2.2398,1237.0,1.110498,0.195288,178
2.0,2.4,43.5,44.5,43.567,2.2398,1238.0,1.385597,0.152284,178
2.0,2.4,43.5,44.5,43.567,2.2398,1239.0,1.337378,0.191217,178
2.0,2.4,43.5,44.5,43.567,2.2398,1240.0,1.450249,0.19461,178
2.0,2.4,43.5,44.5,43.567,2.2398,1241.0,1.110495,0.213698,178
2.0,2.4,43.5,44.5,43.567,2.2398,1242.0,1.253837,0.15885,178
2.0,2.4,43.5,44.5,43.567,2.2398,1243.0,1.282487,0.162437,178
2.0,2.4,43.5,44.5,43.567,2.2398,1244.0,1.270251,0.158676,178
2.0,2.4,43.5,44.5,43.567,2.2398,1245.0,0.993671,0.167412,178
2.0,2.4,43.5,44.5,43.567,2.2398,1246.0,0.956228,0.148346,178
2.0,2.4,43.5,44.5,43.567,2.2398,1247.0,0.841204,0.137582,178
2.0,2.4,43.5,44.5,43.567,2.2398,1248.0,1.255862,0.152724,178
2.0,2.4,43.5,44.5,43.567,2.2398,1249.0,1.121076,0.189915,178
2.0,2.4,43.5,44.5,43.567,2.2398,1250.0,1.158805,0.215746,178
2.0,2.4,43.5,44.5,43.567,2.2398,1251.0,1.311035,0.127935,178
2.0,2.4,43.5,44.5,43.567,2.2398,1252.0,0.94784,0.161213,178
2.0,2.4,43.5,44.5,43.567,2.2398,1253.0,0.9755,0.165783,178
2.0,2.4,43.5,44.5,43.567,2.2398,1254.0,1.482581,0.158068,178
2.0,2.4,43.5,44.5,43.567,2.2398,1255.0,1.304043,0.141911,178
2.0,2.4,43.5,44.5,43.567,2.2398,1256.0,1.031258,0.175635,178
2.0,2.4,43.5,44.5,43.567,2.2398,1257.0,0.916796,0.15176,178
2.0,2.4,43.5,44.5,43.567,2.2398,1258.0,0.905298,0.165478,178
2.0,2.4,43.5,44.5,43.567,2.2398,1259.0,0.983618,0.145038,178
2.0,2.4,43.5,44.5,43.567,2.2398,1260.0,0.892099,0.147252,178
2.0,2.4,43.5,44.5,43.567,2.2398,1261.0,1.058604,0.118845,178
2.0,2.4,43.5,44.5,43.567,2.2398,1262.0,1.011003,0.144087,178
2.0,2.4,43.5,44.5,43.567,2.2398,1263.0,1.111836,0.142186,178
2.0,2.4,43.5,44.5,43.567,2.2398,1264.0,1.297976,0.131978,178
2.0,2.4,43.5,44.5,43.567,2.2398,1265.0,1.344128,0.167566,178
2.0,2.4,43.5,44.5,43.567,2.2398,1266.0,0.901024,0.115469,178
2.0,2.4,43.5,44.5,43.567,2.2398,1267.0,1.033924,0.14607,178
2.0,2.4,43.5,44.5,43.567,2.2398,1268.0,0.806441,0.16605,178
2.0,2.4,43.5,44.5,43.567,2.2398,1269.0,0.977518,0.149075,178
2.0,2.4,43.5,44.5,43.567,2.2398,1270.0,1.0,0.141234,178
2.0,2.4,43.5,44.5,43.567,2.2398,1271.0,0.592792,0.136985,178
2.0,2.4,43.5,44.5,43.567,2.2398,1272.0,1.115583,0.127346,178
2.0,2.4,43.5,44.5,43.567,2.2398,1273.0,1.052936,0.142177,178
2.0,2.4,43.5,44.5,43.567,2.2398,1274.0,0.98079,0.129956,178
2.0,2.4,43.5,44.5,43.567,2.2398,1275.0,0.632348,0.148573,178
2.0,2.4,43.5,44.5,43.567,2.2398,1276.0,0.737656,0.183693,178
2.0,2.4,43.5,44.5,43.567,2.2398,1277.0,0.849022,0.143938,178
2.0,2.4,43.5,44.5,43.567,2.2398,1278.0,1.071754,0.131203,178
2.0,2.4,43.5,44.5,43.567,2.2398,1279.0,0.991906,0.156795,178
2.0,2.4,43.5,44.5,43.567,2.2398,1280.0,0.924466,0.132454,178
2.0,2.4,43.5,44.5,43.567,2.2398,1281.0,1.015899,0.125968,178
2.0,2.4,43.5,44.5,43.567,2.2398,1282.0,1.012911,0.157812,178
2.0,2.4,43.5,44.5,43.567,2.2398,1283.0,0.878122,0.128499,178
2.0,2.4,43.5,44.5,43.567,2.2398,1284.0,1.041868,0.143002,178
2.0,2.4,43.5,44.5,43.567,2.2398,1285.0,1.257555,0.120936,178
2.0,2.4,43.5,44.5,43.567,2.2398,1286.0,1.027965,0.122673,178
2.0,2.4,43.5,44.5,43.567,2.2398,1287.0,0.988003,0.129382,178
2.0,2.4,43.5,44.5,43.567,2.2398,1288.0,0.933792,0.149857,178
2.0,2.4,43.5,44.5,43.567,2.2398,1289.0,0.944045,0.134516,178
2.0,2.4,43.5,44.5,43.567,2.2398,1290.0,1.034037,0.127462,178
2.0,2.4,43.5,44.5,43.567,2.2398,1291.0,1.011162,0.136284,178
2.0,2.4,43.5,44.5,43.567,2.2398,1292.0,0.964419,0.115159,178
2.0,2.4,43.5,44.5,43.567,2.2398,1293.0,0.874575,0.101245,178
2.0,2.4,43.5,44.5,43.567,2.2398,1294.0,0.806569,0.116359,178
2.0,2.4,43.5,44.5,43.567,2.2398,1295.0,0.874793,0.105518,178
2.0,2.4,43.5,44.5,43.567,2.2398,1296.0,1.049792,0.119559,178
2.0,2.4,43.5,44.5,43.567,2.2398,1297.0,0.654448,0.141411,178
2.0,2.4,43.5,44.5,43.567,2.2398,1298.0,1.028601,0.114326,178
2.0,2.4,43.5,44.5,43.567,2.2398,1299.0,0.953102,0.125893,178
2.0,2.4,43.5,44.5,43.567,2.2398,1300.0,0.508526,0.125596,178
2.0,2.4,43.5,44.5,43.567,2.2398,1301.0,0.750807,0.126139,178
2.0,2.4,43.5,44.5,43.567,2.2398,1302.0,0.730358,0.141222,178
2.0,2.4,43.5,44.5,43.567,2.2398,1303.0,1.018448,0.116821,178
2.0,2.4,43.5,44.5,43.567,2.2398,1304.0,1.067595,0.125463,178
2.0,2.4,43.5,44.5,43.567,2.2398,1305.0,0.921638,0.116487,178
2.0,2.4,43.5,44.5,43.567,2.2398,1306.0,0.736975,0.151364,178
2.0,2.4,43.5,44.5,43.567,2.2398,1307.0,1.171342,0.148064,178
2.0,2.4,43.5,44.5,43.567,2.2398,1308.0,1.1198,0.108318,178
2.0,2.4,43.5,44.5,43.567,2.2398,1309.0,1.100627,0.131898,178
2.0,2.4,43.5,44.5,43.567,2.2398,1310.0,1.109828,0.107511,178
2.0,2.4,43.5,44.5,43.567,2.2398,1311.0,1.147692,0.095529,178
2.0,2.4,43.5,44.5,43.567,2.2398,1312.0,1.071246,0.10483,178
2.0,2.4,43.5,44.5,43.567,2.2398,1313.0,0.966475,0.129672,178
2.0,2.4,43.5,44.5,43.567,2.2398,1314.0,0.916407,0.124055,178
2.0,2.4,43.5,44.5,43.567,2.2398,1315.0,0.946939,0.118326,178
2.0,2.4,43.5,44.5,43.567,2.2398,1316.0,0.652507,0.161984,178
2.0,2.4,43.5,44.5,43.567,2.2398,1317.0,0.945642,0.143714,178
2.0,2.4,43.5,44.5,43.567,2.2398,1318.0,1.116802,0.107028,178
2.0,2.4,43.5,44.5,43.567,2.2398,1319.0,0.92675,0.113264,178
2.0,2.4,43.5,44.5,43.567,2.2398,1320.0,0.993091,0.121272,178
2.0,2.4,43.5,44.5,43.567,2.2398,1321.0,0.968555,0.106385,178
2.0,2.4,43.5,44.5,43.567,2.2398,1322.0,1.131489,0.130936,178
2.0,2.4,43.5,44.5,43.567,2.2398,1323.0,0.932031,0.130413,178
2.0,2.4,43.5,44.5,43.567,2.2398,1324.0,0.904443,0.138034,178
2.0,2.4,43.5,44.5,43.567,2.2398,1325.0,0.832249,0.138382,178
2.0,2.4,43.5,44.5,43.567,2.2398,1326.0,0.905667,0.122931,178
2.0,2.4,43.5,44.5,43.567,2.2398,1327.0,0.977683,0.110537,178
2.0,2.4,43.5,44.5,43.567,2.2398,1328.0,0.716353,0.13693,178
2.0,2.4,43.5,44.5,43.567,2.2398,1329.0,0.829345,0.118275,178
2.0,2.4,43.5,44.5,43.567,2.2398,1330.0,0.844444,0.106674,178
2.0,2.4,43.5,44.5,43.567,2.2398,1331.0,0.577686,0.140568,178
2.0,2.4,43.5,44.5,43.567,2.2398,1332.0,0.664838,0.14129,178
2.0,2.4,43.5,44.5,43.567,2.2398,1333.0,0.777882,0.153857,178
2.0,2.4,43.5,44.5,43.567,2.2398,1334.0,1.046068,0.124236,178
2.0,2.4,43.5,44.5,43.567,2.2398,1335.0,0.901575,0.117994,178
2.0,2.4,43.5,44.5,43.567,2.2398,1336.0,0.994315,0.114905,178
2.0,2.4,43.5,44.5,43.567,2.2398,1337.0,0.780171,0.118602,178
2.0,2.4,43.5,44.5,43.567,2.2398,1338.0,0.783729,0.114748,178
2.0,2.4,43.5,44.5,43.567,2.2398,1339.0,0.914297,0.129319,178
2.0,2.4,43.5,44.5,43.567,2.2398,1340.0,0.826526,0.113883,178
2.0,2.4,43.5,44.5,43.567,2.2398,1341.0,0.666581,0.12546,178
2.0,2.4,43.5,44.5,43.567,2.2398,1342.0,0.866496,0.105148,178
2.0,2.4,43.5,44.5,43.567,2.2398,1343.0,0.961718,0.138868,178
2.0,2.4,43.5,44.5,43.567,2.2398,1344.0,1.0,0.112957,178
2.0,2.4,43.5,44.5,43.567,2.2398,1345.0,0.715574,0.132047,178
2.0,2.4,43.5,44.5,43.567,2.2398,1346.0,1.008496,0.147461,178
2.0,2.4,43.5,44.5,43.567,2.2398,1347.0,0.797059,0.115981,178
2.0,2.4,43.5,44.5,43.567,2.2398,1348.0,0.838051,0.146474,178
2.0,2.4,43.5,44.5,43.567,2.2398,1349.0,0.762222,0.131049,178
2.0,2.4,43.5,44.5,43.567,2.2398,1350.0,0.600665,0.157999,178
2.0,2.4,43.5,44.5,43.567,2.2398,1351.0,0.951734,0.103645,178
2.0,2.4,43.5,44.5,43.567,2.2398,1352.0,0.963971,0.127347,178
2.0,2.4,43.5,44.5,43.567,2.2398,1353.0,0.761046,0.137597,178
2.0,2.4,43.5,44.5,43.567,2.2398,1354.0,0.960127,0.154771,178
