Star,Gaia_DR3_ID
CoRoT 102780255,3106974742023661696
CoRoT 102759823,3105766408803815168
CoRoT 102820323,3106180787247001216
CoRoT 102804567,3106960620171735808
CoRoT 102801695,3105694223292597888
CoRoT 110676021,3102774160930192640
CoRoT 110741145,3101951760591099392
CoRoT 110668870,3102290272732634112
CoRoT 102618914,3125861190690359680
CoRoT 102834140,3107145853520471680
CoRoT 110827413,3101958769977705728
CoRoT 110743881,3102173243463994112
CoRoT 102985735,3105825919871628288
CoRoT 110859251,3102133935922620160
CoRoT 102984315,3105876261188210048
CoRoT 102971398,3105816161705938432
CoRoT 110774325,3102725434522076544
CoRoT 102820257,3107135683038054144
CoRoT 102811394,3106987455126552960
CoRoT 110780368,3102506842164718464
CoRoT 110773042,3102102148864564224
CoRoT 110830135,3102407366420638336
CoRoT 110744262,3101939592941982592
CoRoT 102707187,3105754417255178240
CoRoT 110833860,3105812936190706816
CoRoT 102725371,3105777786175752064
CoRoT 102809608,3125710385799520384
CoRoT 102793982,3106171754936291584
CoRoT 110744817,3102181176265161344
CoRoT 102731055,3105777339499998080
CoRoT 102732118,3105680238879997312
CoRoT 102731089,3106550949009481344
CoRoT 102700922,3125821608272123520
CoRoT 110780004,3102714959100044416
CoRoT 110655340,3105409896457556608
CoRoT 102801121,3107037654704275712
CoRoT 102913979,3105886324290528896
CoRoT 110763235,3105834200566474752
CoRoT 110770623,3102029134420547712
CoRoT 102558377,3107297689204514048
CoRoT 102736235,3106545966847482752
CoRoT 102713620,3105726727604733568
CoRoT 110742051,3102298519069450240
CoRoT 102757866,3105768268528133120
CoRoT 102991807,3105928140094616576
CoRoT 102751030,3105761121702647040
CoRoT 102834720,3106965872909022592
CoRoT 102786510,3107353347678799360
CoRoT 102751610,3125529584856444032
CoRoT 102552712,3119849370346458112
CoRoT 102944802,3105923952503896320
CoRoT 102567548,3107274015345731840
CoRoT 110661308,3105813348507535488
CoRoT 110676608,3101865964325636864
CoRoT 110655936,3105434562451486080
CoRoT 110845900,3101922314295649536
CoRoT 102792924,3107151179275679360
CoRoT 110661373,3101980691490643968
CoRoT 110748981,3102303325131905408
CoRoT 110764218,3102771721387227520
CoRoT 110744226,3102185883549314944
CoRoT 102657821,3119475605114408832
CoRoT 102672491,3125820714918979840
CoRoT 102601621,3107226976864265216
CoRoT 102638034,3119566791563172480
CoRoT 102796836,3106165192226311552
CoRoT 110691663,3102009824247596288
CoRoT 110676643,3102771171631475712
CoRoT 102762617,3125533016532547968
CoRoT 102677245,3125791852738797440
CoRoT 110740668,3105437964066544256
CoRoT 102680851,3125821367753974400
CoRoT 110832437,3102301985102107904
CoRoT 102765887,3106953954382007168
CoRoT 102593664,3125802469897652864
CoRoT 110863378,3102101289871107456
CoRoT 102541693,3107294734267054592
CoRoT 102551571,3119780749650643840
CoRoT 102581097,3107299853868712320
CoRoT 102612834,3119584108871539072
CoRoT 110770443,3101136197839817728
CoRoT 102553834,3119743714151683584
CoRoT 110828205,3102352253399335552
CoRoT 102594329,3119355895785110400
CoRoT 110776806,3102708705627772160
CoRoT 103030940,3105805548846691072
CoRoT 102978299,3105918832902848128
CoRoT 103017065,3105823927006802688
CoRoT 102777240,3106975016902801664
CoRoT 102793471,3106171823655761408
CoRoT 102796378,3125619946667854208
CoRoT 102900304,3106087229980525184
CoRoT 102868561,3113396886361659392
CoRoT 102851590,3107173440091548928
CoRoT 102814185,3105722393978707712
CoRoT 110658998,3105422536543058304
CoRoT 103041948,3105836644409580288
CoRoT 110659353,3101959422812675200
CoRoT 102721819,3106536620999343872
CoRoT 110658678,3100376194788790272
CoRoT 110780340,3102709319804787200
CoRoT 102710360,3106943161123895808
CoRoT 110659542,3102171525477095296
CoRoT 103039646,3105835712394964864
CoRoT 110690148,3102103149597592192
CoRoT 102734560,3106544386299535104
CoRoT 102752104,3105760915544221184
CoRoT 102946776,3105895880597695488
CoRoT 102772065,3105713052429207808
CoRoT 110673972,3101898017662092928
CoRoT 110838435,3101987185481035136
CoRoT 102754842,3107350843719767040
CoRoT 110667090,3101883281633271424
CoRoT 110692723,3102807249357108736
CoRoT 110693414,3102807352436308096
CoRoT 110693545,3101246595678963200
CoRoT 110657459,3105414500662469888
CoRoT 102701725,3105752600487614208
CoRoT 110861517,3102933173496247040
CoRoT 110865129,3102008454159257728
CoRoT 102726602,3125825314824453504
CoRoT 102742971,3106951892797836928
CoRoT 102993036,3105826267768935296
CoRoT 102863782,3106107948902753152
CoRoT 102696570,3105758025027652096
CoRoT 110853095,3105833272853555584
CoRoT 102608178,3119570433693997568
CoRoT 110680846,3102311777631048960
CoRoT 102946924,3106240435754242688
CoRoT 110697713,3102929398226305920
CoRoT 110745358,3101966088601850112
CoRoT 102711246,3106547268217433088
CoRoT 102554611,3119321982723557120
CoRoT 102971125,3105882549019195264
CoRoT 102753579,3105780461936801920
CoRoT 102599605,3107221200128922240
TYC 4799-1794-1,3119375648341390080
CoRoT 110674781,3105838224957427968
CoRoT 110769258,3102824463586574848
CoRoT 102717327,3107443748152503424
CoRoT 110750882,3102089818018840576
CoRoT 110826457,3105440510984311168
CoRoT 102854333,3107092522906401024
CoRoT 102696917,3105757921948437504
CoRoT 102740967,3105764488957008128
CoRoT 102812642,3107138569256102912
CoRoT 102992540,3105908147024204288
CoRoT 110689509,3102729871226798592
CoRoT 102846784,3105503423665627776
CoRoT 102965242,3106243321973377536
CoRoT 102607700,3107282296042400000
CoRoT 102675423,3107438323612962816
CoRoT 102664093,3107439629283019776
CoRoT 102863204,3105513216190092416
CoRoT 110858290,3102021369119688192
CoRoT 110839517,3102307005924637312
CoRoT 102793315,3106938286341256448
CoRoT 102744223,3107347923142050304
CoRoT 102773898,3106951343041865984
CoRoT 102605613,3107339981740753152
CoRoT 110756725,3102292506115569408
CoRoT 110764462,3101891734129376896
CoRoT 102797075,3105666666782491648
CoRoT 102812793,3125540403874073600
CoRoT 110774845,3102809414019800448
CoRoT 102864196,3107201408915472768
CoRoT 102881960,3106309468768546304
CoRoT 102993439,3106244803742118912
CoRoT 102788566,3107359635511132416
CoRoT 102907137,3107128914169071360
CRTS J102819.2+280438,729121550909376384
CRTS J134418.9+165354,1244434853819196544
CRTS J212510.2+045339,2699171097659670400
[DNT2015] Mc20-7,4309265830540506752
[DNT2015] Mc20-11,4309265826250608896
SDSS J101852.41+385748.8,803899989549167488
2MASS J19373024+4556523,2128094864257815552
2MASS J05311990-7001545,4657993329331609984
HD 260623,3379163484041839488
SDSS J020135.80-005615.8,2506650979618411904
UCAC4 687-066881,2130798528988790784
UCAC4 640-070409,2052046970730433792
UCAC4 640-070626,2052044771707286656
UCAC4 641-071305,2052239385262695680
UCAC4 643-074480,2052131908004117248
UCAC4 647-066324,2099521443270029952
UCAC4 659-075090,2077611200188416768
UCAC4 664-076575,2077768877026532992
UCAC4 670-079232,2078861963383934464
2MASS J19384251+4654225,2128522127603794176
2QZ J133421.6+002838,3663048796394882432
MCPS 081.98426-69.12271,4658103795971383424
MCPS 082.46951-69.00071,4658435229946224000
MCPS 082.84146-69.32093,4658040711469662080
MCPS 082.94724-69.21230,4658416984921430912
MCPS 083.03052-69.24348,4658415782299166464
MCPS 083.43882-69.29980,4658411934040327424
MCPS 083.49179-68.70828,4658456945305540352
MCPS 083.53854-69.47450,4658035007754393728
MCPS 084.00335-69.45969,4657656427822465536
MCPS 084.14171-69.37447,4657658424990878208
MCPS 084.25799-69.50004,4657655195175818368
MCPS 084.27722-69.37489,4657663510233637632
MCPS 084.33426-69.42211,4657657325479586816
MCPS 084.45285-69.47220,4657645368287207808
MCPS 084.49122-69.29798,4657654130022003200
MCPS 084.57510-69.32345,4657653855144175104
MCPS 084.88023-69.36517,4657649869414706688
2MASS J05134065-6922087,4658212785051606784
SDSS J151017.00+013533.0,4420215001983215616
SDSS J160711.80+151316.4,1198067692562419712
LS  IV +03   18,4292336478264548352
HD 228592,2062193946924275968
HD 142321,5981311854614683136
HD 141962,5988575228448070656
HD 135622,6004089990324688384
HD 151679,6032866649185025664
HD 104376,6054316609234519296
HD 108354,6054659656858943872
HD 113858,6056970246177603456
HD 109301,6058377346184407936
HD 108689,6059201223986926976
HD 112292,6060271014447211264
HD 113399,6066655564896792576
HD 128102,6097937362195263232
HD 128758,6104894178425662976
HD 126236,6116629918863570048
HD 107142,6143915639933889280
HD 115066,6182530350859840384
HD 135641,6213900001718903936
HD 141773,6247835191161441408
HD 142422,6264262887012117888
HD 124073,6277847701066343680
HD 202441,6478579766513773440
HD 164726,6629406854608001536
HD 171190,6649956001077039744
HD 173047,6655039047628966016
HD 187308,6754924937369283712
HD 180151,6769000125013460480
HD 195842,6796769154465120000
HD 194499,6904130417603631488
HD 195327,6907729359678985216
SDSS J015131.20+163944.9,90622680369711488
HD 166286,4145581465816350464
HD 167860,4097639146753920896
BD+39  3729,2100994582694107392
SDSS J120336.90+291112.1,4013921300623637760
TYC 3129-479-1,2102925256390414848
IRAS 19127+4215,2102332550905213440
HD 228797,2062254974118065536
BD+37  4048,2063355172942457216
Cl* NGC 7092   PLAT    4251,1978266648136241280
V* OO Cas,425259594049716352
V* GP Cam,468612203659341696
TYC 3987-2985-1,2003527893420473600
IRAS 22499+5639,2004085139658106240
IRAS 22495+5743,2007382918626411136
IRAS 22490+5741,2007376836952344320
IRAS 23449+5756,1999118542550644736
BD+61  2578,429943960263181824
BD+62    68,431021756536817408
IRAS 07047-1912,2934101174490584448
HD 165152,4069988941888404096
V* VZ CMa,5613541295473114496
IRAS 07493-3050,5595652859765944960
NGC  4349   312,6054863169583857792
BPS CS 22873-0166,6430979984003489024
V* SU Pav,6443396115979662720
BD+59  2768,2011784779061722112
HD 350001,4515858258606109696
SDSS J220055.92+095253.5,2725685545685608192
UCAC4 639-066118,2051104586182502144
UCAC4 641-064626,2099869335619882112
UCAC4 641-065905,2099539997526838016
UCAC4 643-072014,2052266460736889216
UCAC4 647-063560,2103219272670815104
UCAC4 648-072973,2052476226941429888
UCAC4 651-072554,2053295908555555968
UCAC4 651-065891,2103319396948817152
UCAC4 651-073897,2052514361948487552
UCAC4 652-072805,2053324775038660736
UCAC4 653-073933,2053463347861597824
UCAC4 655-073679,2053579346337847936
UCAC4 657-071834,2101595805093494656
UCAC4 662-077810,2077125039945156352
UCAC4 662-078158,2077170536544272128
UCAC4 663-076978,2125748025408687360
UCAC4 665-077379,2077776088270115200
UCAC4 667-075748,2078217924446533248
UCAC4 668-075934,2126044378151601536
UCAC4 670-076360,2078294615382275456
UCAC4 670-079423,2078850036252771840
UCAC4 672-072412,2126353581437618432
UCAC4 672-071306,2126217207635017728
UCAC4 673-074389,2126549569383496576
UCAC4 675-073993,2126436663284033664
UCAC4 676-072692,2079914883205383808
LAMOST J195042.10+452418.2,2079375744553756928
UCAC4 679-065495,2107160094143484928
UCAC4 691-065208,2129463790592603392
UCAC4 692-060952,2119714283548132992
UCAC4 693-067967,2129660049120401024
UCAC4 695-063581,2131984111759950976
UCAC4 696-065387,2132553212107987328
UCAC4 697-064417,2132758717702717568
UCAC4 697-069766,2087160424312192640
UCAC4 698-069043,2129859644838917248
UCAC4 699-066899,2129862878954038912
UCAC4 701-066693,2133028269849767936
UCAC4 701-066747,2133052974501712768
UCAC4 704-062111,2132939965322026240
UCAC4 704-062936,2133165193406823808
UCAC4 706-062310,2133378051985971072
UCAC4 706-062472,2133353312974445568
UCAC4 712-062575,2139321324651126400
UCAC4 228-001824,4954935926370162432
[BBM2015] Phoenix  7,4954941763229642624
SDSS J232839.18+144402.4,2813467805268586112
2MASS J23284510+1443138,2813467770908672000
2MASS J23282578+1444303,2813467324232085888
2MASS J00015376-1528498,2415883541671808640
KOI-6401,2073293521113576192
UCAC4 648-073186,2052460524541104768
UCAC4 668-076091,2126122409116257024
UCAC4 697-065831,2129943379520726656
UCAC4 681-065342,2107421223857396352
UCAC4 681-066104,2107269667348511488
UCAC4 682-069601,2128113246718154368
UCAC4 676-073892,2079962707661925120
UCAC4 659-070255,2102369930001830016
UCAC4 696-063590,2131861408835468544
UCAC4 694-063669,2131919206214558208
UCAC4 696-065174,2132740610121171072
UCAC4 696-065281,2132744973807252608
UCAC4 646-064760,2100209703188119424
UCAC4 688-064595,2119789187776816512
UCAC4 686-064665,2119519596973131264
UCAC4 686-065118,2107571895606401664
UCAC4 703-063820,2132958450861102464
UCAC4 704-062030,2132937903737678848
UCAC4 706-062574,2133339156762008064
UCAC4 709-062627,2133466493952087168
UCAC4 710-064461,2139288408021661568
UCAC4 702-064618,2133056891511922816
UCAC4 666-076929,2125876805707802624
UCAC4 657-074719,2077398341610763776
UCAC4 662-076000,2077719463418939648
UCAC4 652-068308,2100569514070208512
UCAC4 635-069595,2050245627085389184
UCAC4 643-071541,2051934438279486720
UCAC4 692-061704,2131753759776784128
UCAC4 703-064271,2133110149106439552
UCAC4 657-070859,2101452254408994816
UCAC4 691-065191,2129464168549728640
UCAC4 677-069191,2126662750362502400
UCAC4 642-071601,2052071194347124864
UCAC4 658-079366,2076854220797088384
SDSS J002314.00+030758.0,2548541852945056896
OGLE LMC-ECL-26653,4654805432804454400
IPHAS J011720.92+634727.8,524688980302817408
UCAC4 690-067819,2129289105682652672
UCAC4 697-066404,2129759318702569472
UCAC4 707-063113,2136207198484232576
2MASS J19233918+3741145,2052541682237466368
2MASS J19480132+4002406,2073701847934107648
UCAC4 660-079901,2076913285185182336
UCAC4 668-080316,2078787952509181568
UCAC4 671-073981,2126342964277956352
UCAC4 673-077886,2079646155692781312
UCAC4 677-075052,2079406251694920576
UCAC4 678-078341,2079232533164593792
2MASS J19313758+4610135,2128244668415183744
UCAC4 683-075312,2080295863985145472
IRAS 00142+5715,422027339099739648
IRAS 03435+5957,474169169783839104
IRAS 22222+5718,2007862752374471680
2MASS J19205729+3744152,2051105239017443584
2MASS J19230377+3649008,2050252017996252800
2MASS J19232466+3652089,2050254113940398976
2MASS J19213638+3658361,2050997452516120704
2MASS J19234696+3657226,2050260504851868416
2MASS J19253174+3657118,2051746116857840000
2MASS J19225642+3704228,2051010474857400064
2MASS J19240300+3700425,2050261020248040960
2MASS J19181152+3710410,2051155850909377024
2MASS J19225394+3708069,2051011230771672448
2MASS J19225651+3710455,2051028994756438656
2MASS J19285229+3709514,2051720725010622848
2MASS J19163166+3713389,2051167911178055424
2MASS J19165381+3719302,2051174508247926400
2MASS J19190707+3723051,2051252848450416896
2MASS J19243496+3720041,2052518867370885504
2MASS J19255069+3719215,2051769752058416128
2MASS J19225567+3727401,2051036863136839424
2MASS J19232281+3729131,2052537662147988736
2MASS J19315821+3731396,2051658499527616384
UCAC4 639-062552,2099089678797909760
2MASS J19305126+3736492,2051827858674362880
2MASS J19042025+3744167,2099096894343042304
2MASS J19240130+3747567,2052548382386512000
2MASS J19340380+3743314,2052028004154667776
2MASS J19343608+3746198,2052027007722560768
2MASS J19391913+3746426,2049073478978082304
2MASS J19163341+3749121,2051338094963014784
2MASS J19173691+3752509,2051332837923183232
2MASS J19374066+3750437,2051998282980458624
2MASS J19151613+3754361,2099286525737987072
2MASS J19332739+3754233,2052045630700646272
2MASS J19360608+3758550,2052011644616515712
2MASS J19200917+3800202,2051310985128825088
2MASS J19211661+3804218,2052801648016967680
2MASS J19335531+3801499,2052050819021288448
2MASS J19340662+3803097,2052051265697932288
2MASS J19363113+3801570,2052012920228896512
2MASS J19252673+3809069,2052583257521631744
2MASS J19361931+3808022,2052067002458806528
2MASS J19363488+3807267,2052019895256108928
2MASS J19384783+3807052,2052097170307798784
2MASS J19412086+3810040,2049109487985063552
2MASS J18584146+3812558,2100104596747642368
2MASS J19321412+3814309,2052253438395948416
2MASS J19393449+3815132,2052104523291997440
2MASS J19393943+3814037,2049102061973475968
2MASS J19395446+3815179,2049102306799318144
2MASS J18562762+3820471,2094153833660920448
2MASS J19170461+3818337,2099393040926472448
UCAC4 642-068436,2052633766338281728
2MASS J19330683+3818282,2052248524953232768
2MASS J19371746+3821143,2052117339474489344
2MASS J19372072+3823029,2052117476913454208
2MASS J19373483+3818213,2052116068164177792
2MASS J19305314+3827276,2052309925807138432
2MASS J19311240+3826321,2052308998094230528
2MASS J19335199+3829486,2052275291190196480
2MASS J19341914+3828084,2052272611130497920
2MASS J19432964+3824104,2073088256035631872
2MASS J19454462+3824572,2073099182433541248
2MASS J19335676+3835458,2052277318414825728
2MASS J19375036+3833236,2052172727374450304
2MASS J18535671+3840154,2097187145722960128
2MASS J19321025+3836058,2052314152055111168
2MASS J19353940+3841185,2052187124104508288
2MASS J19361388+3837378,2052183207094404096
2MASS J19372983+3839104,2052177503378083968
2MASS J19384148+3839429,2052151733573310592
2MASS J19432454+3836195,2073144051941438848
2MASS J19182399+3845137,2099429393530482816
2MASS J19184161+3846444,2100930501780301568
2MASS J19295570+3847221,2053079824461678592
2MASS J19470390+3842498,2073016444188529152
2MASS J19474550+3847220,2073017990377044992
2MASS J19172614+3853359,2099446367241169024
2MASS J19354359+3851121,2052378159942706944
2MASS J19133592+3859455,2099672969714659328
2MASS J19382905+3859383,2052207155832939008
2MASS J19394574+3855568,2052161869696452608
KIC 3944261,2099673691268077568
2MASS J19293724+3902110,2053098756677593472
2MASS J19395531+3903454,2076182797148277120
2MASS J19412796+3903091,2076173829256911488
2MASS J18522270+3906131,2097258609679457664
ATO J284.3169+39.1103,2103193983902946560
2MASS J19192189+3909134,2100945860583715072
2MASS J19332816+3906023,2052355074504497536
2MASS J19353317+3909579,2052402525301022592
2MASS J19364595+3907325,2052387681894181504
2MASS J19454034+3907021,2073227928371051904
2MASS J19465494+3910388,2073232017180168960
2MASS J19115859+3917409,2099737084986827264
UCAC4 647-066928,2100958986003754112
2MASS J19274236+3915499,2052791374459382272
2MASS J19320069+3915319,2053116623742197632
2MASS J19320941+3917268,2053122499257475584
2MASS J19325223+3917249,2052372735410034432
2MASS J19482605+3912055,2073240194798384128
2MASS J19133997+3922542,2099716915820592512
2MASS J19140848+3923334,2099717877893315840
2MASS J19442906+3920262,2073293276285155840
2MASS J19463244+3922115,2073285309136006656
2MASS J19473112+3920251,2073257958783182848
2MASS J19475653+3920421,2073245692356684800
2MASS J18554802+3929285,2103264313990345088
2MASS J18584790+3929533,2103228996476468224
2MASS J19131006+3929417,2099768348049462016
2MASS J19355962+3927190,2052432864950778752
2MASS J19472203+3924559,2073261669634948352
2MASS J19025074+3931092,2100282545832935936
2MASS J19310791+3934384,2053144592569472640
2MASS J19311529+3930334,2053141156595616128
2MASS J19315163+3934060,2053130642515777664
2MASS J19323389+3934312,2053220802468415488
2MASS J19332475+3933435,2052470695023465984
2MASS J19345186+3933017,2052461830211226752
2MASS J19411263+3931367,2076265466681557504
2MASS J19415682+3930226,2076219218472070656
2MASS J19461140+3935221,2073291459529804160
2MASS J18552119+3937116,2103280604803723776
2MASS J19003441+3939018,2100325976542430336
2MASS J19185791+3938594,2101038283980182528
2MASS J19413597+3938236,2076267700064682624
2MASS J19460290+3936377,2073303485438214784
2MASS J19471647+3937387,2073312139781555072
2MASS J19475894+3939447,2073271595290231680
2MASS J19062161+3946136,2100494098742196352
2MASS J19134973+3944368,2099778591551119616
2MASS J19293841+3943008,2053190565900559360
2MASS J19344208+3947181,2052502512141800960
2MASS J19451683+3945191,2073308811197598848
2MASS J18571918+3952203,2103299330861331840
2MASS J18585848+3948246,2103330392064120064
2MASS J19124414+3949124,2099788418436549120
2MASS J19151985+3951282,2101231974124570368
2MASS J19172676+3951168,2101058251288844288
2MASS J19262620+3948515,2053379681897400832
2MASS J19442595+3950159,2076314257507170816
2MASS J19453524+3948562,2073332656856406272
2MASS J19470527+3948080,2073323792044278016
2MASS J19125609+3957546,2099796145077723008
2MASS J19130147+3955379,2099795771420605056
2MASS J19135132+3956271,2099784432707010176
2MASS J19203341+3955580,2101095600324320640
2MASS J19292311+3956164,2053209150216884480
2MASS J19362764+3956226,2052496602267083392
2MASS J19475128+3956011,2073325613110712832
2MASS J19115831+4001464,2100545638350262528
2MASS J19261342+4000509,2053433351809292672
2MASS J19292445+4004178,2053404077312009344
2MASS J19295339+4003351,2053215820308447616
2MASS J19311820+4000361,2053294572828084608
2MASS J19432348+4004422,2076379541012022912
2MASS J18593181+4007263,2103375953077324416
2MASS J19053969+4009149,2100702799792768640
2MASS J19314485+4011541,2053303197122600960
2MASS J19433104+4009005,2076380365645778432
2MASS J19452930+4008001,2076342840508338688
2MASS J19000222+4016046,2103378667496725760
2MASS J19141530+4013432,2101301758753882240
2MASS J19311299+4016421,2053311202941601152
2MASS J19323245+4016361,2053302441208524032
2MASS J19324239+4012558,2053301272977408384
2MASS J19332883+4016241,2053278904786945280
2MASS J19430267+4013171,2076384621943105408
2MASS J18571316+4019139,2103417012964930944
2MASS J19042264+4021062,2100757741014375808
2MASS J19273110+4018332,2053419298676603904
2MASS J19330332+4022583,2053327352019145344
2MASS J19205272+4029335,2101193559939436800
2MASS J19211264+4029281,2101181980707636480
2MASS J19272062+4029475,2053472728069837696
2MASS J19290963+4029070,2053519388593613184
2MASS J19311955+4027390,2053322850893031040
2MASS J19323518+4028168,2053330994151393920
2MASS J19325206+4024314,2053328348451547264
2MASS J19333969+4024185,2053286360850228480
2MASS J18565672+4030330,2103612554235217536
2MASS J18583558+4030309,2103445595970437504
2MASS J19254449+4032587,2053465031488793600
2MASS J19290507+4035225,2053523305603829504
2MASS J19315551+4030468,2053343569815567360
2MASS J19402283+4032503,2076600779060488064
2MASS J19153859+4040529,2101337939558758656
2MASS J19241937+4039440,2101518877941406592
2MASS J19270713+4041537,2053492381841941888
2MASS J19315299+4040069,2053348586337704832
2MASS J19325251+4038218,2053351193374554240
2MASS J19331994+4039121,2053339034330348288
2MASS J19403616+4036094,2076601333119026048
2MASS J19425281+4039233,2076429633200333184
2MASS J19230598+4042183,2101563167644578560
2MASS J19233552+4043209,2101517709710236032
2MASS J19263079+4043110,2053490595134250624
2MASS J19292401+4043460,2053525813864848640
2MASS J19301533+4045537,2053529554774657920
2MASS J19322106+4043049,2053349720210043520
2MASS J19331947+4047443,2053353980816588160
2MASS J19442804+4043056,2076422555094226432
2MASS J19113680+4052097,2102132439788273280
2MASS J19262837+4053088,2101536573206955392
2MASS J19290748+4049156,2053574226736839808
2MASS J19301239+4053523,2053534266360678528
2MASS J19324845+4051508,2053357863467131008
2MASS J19464624+4049277,2076753959078213632
V* V759 Lyr,2102089421395479168
2MASS J19254904+4057391,2101535817292683520
2MASS J19271646+4057068,2053500284580642304
2MASS J19331653+4055117,2077374702110116992
2MASS J19292575+4101006,2053583469506615808
2MASS J19333067+4102296,2077379993509877376
2MASS J19354857+4101334,2077344018862908032
2MASS J19435899+4101445,2076628614752236544
2MASS J19334855+4111206,2077386968536840448
2MASS J19385297+4109035,2077428406379683456
2MASS J19405749+4111230,2076692042830343680
2MASS J19410136+4106069,2076688572496676736
2MASS J19412097+4109162,2076688984813558784
2MASS J19450264+4111218,2076824018586427520
2MASS J19254713+4113091,2101560345845565056
2MASS J19461104+4114105,2076845557836309760
2MASS J19350807+4118515,2077409233647742976
2MASS J19263021+4135320,2101659271832002048
2MASS J19295836+4131071,2053634287560070400
2MASS J19412402+4140144,2076720733212231296
2MASS J19310306+4146260,2077657379675357440
2MASS J19310473+4142287,2077645216327939200
2MASS J19413414+4152450,2077098101915378816
2MASS J19434040+4149013,2077086488319388928
2MASS J19412101+4155399,2077849068354749824
2MASS J19443593+4207241,2077118992631208576
UCAC4 662-077691,2077124563217641600
2MASS J19414537+4226071,2077890098184444288
2MASS J19465054+4605287,2080215938929537280
2MASS J19533795+3928230,2073401341977081728
2MASS J19422192+3932106,2076222379571272320
2MASS J19553396+3934438,2073487889849278080
2MASS J19522839+3936598,2073452361876550272
2MASS J19564426+3936099,2072739813941295616
2MASS J19542484+3943046,2073504180672927360
2MASS J19554367+3946301,2073498747526592256
2MASS J19593512+4051368,2075075515912974080
2MASS J19531055+4059014,2073821797780511616
2MASS J18531814+4108242,2104449213864377216
2MASS J19271496+4118008,2101640339616118272
2MASS J19383440+4121047,2077434488053426432
2MASS J19415731+4121553,2076698051476500736
2MASS J19542960+4128034,2075339540452376064
2MASS J18410923+4135467,2110713200326702080
2MASS J19574786+4144403,2075361290168351744
2MASS J19100128+4149318,2102418896921826432
2MASS J19315519+4150310,2077651366721345024
2MASS J19552371+4149556,2075373762753055232
2MASS J19571568+4156229,2075367337481935488
2MASS J19032926+4200516,2103984395325778944
2MASS J19481612+4209150,2076990835116196352
2MASS J19522295+4207366,2078424495197772544
2MASS J19155446+4215375,2102314408963488512
2MASS J19405698+4223547,2077877556879668480
2MASS J19334421+4251405,2077820038677644544
2MASS J19275469+4312272,2125834062194386816
2MASS J19252783+4321101,2126035616418207488
2MASS J19320622+4322418,2125888728537122176
2MASS J19290865+4326133,2125925798392484864
2MASS J19550010+4324093,2078601619648783104
2MASS J19585188+4328599,2075983987393787008
ATO J299.9334+43.4842,2075937773549632000
ATO J300.5171+43.4052,2075830987787655808
2MASS J19533868+4331202,2078612855283382656
2MASS J20004909+4331591,2075930115633861376
ATO J285.5569+43.6964,2105874043496566912
2MASS J19160888+4338354,2102861759595356288
2MASS J19203730+4337027,2126830254086351744
2MASS J19592566+4345211,2075994127828017792
2MASS J20002003+4348147,2076041956579324800
2MASS J20055958+4353577,2081860056718205056
2MASS J19561019+4358201,2078991671397714944
2MASS J19503078+4402040,2078874779566832896
2MASS J19514400+4405155,2078878078101905408
2MASS J19515907+4405080,2078690405214453888
2MASS J19534173+4400216,2079049906851509760
2MASS J19153820+4408007,2103083070668549504
2MASS J20054907+4413511,2081874178571037312
2MASS J19582224+4418597,2076114730506768128
2MASS J19494833+4426589,2078901408364459392
2MASS J20004762+4429000,2076131493750521216
2MASS J19551840+4441470,2079095987565567360
KIC 8595175,2081942829326941440
2MASS J19233899+4443196,2126252525144263040
2MASS J19470502+4445554,2079716386997500032
2MASS J19484989+4451237,2079343996154234368
2MASS J19524416+4452109,2079297885384709760
2MASS J20103472+4449392,2081971725867197440
2MASS J19230323+4457297,2127014284844750592
2MASS J19521976+4458331,2079311285682917120
2MASS J20095662+4454201,2081983373818455424
2MASS J19592090+4505172,2079166253230120192
2MASS J20081413+4502365,2082015637613746304
2MASS J20101956+4502149,2081991581490462336
2MASS J19195714+4508061,2127053180069273600
2MASS J18561033+4512159,2106810342066651392
2MASS J20092762+4514121,2082044327995747072
2MASS J19471390+4532534,2080128360260489728
2MASS J20115405+4532375,2082380709833267072
2MASS J20025211+4536087,2082205543887851520
2MASS J19552671+4549463,2079444532748130688
2MASS J20033219+4554464,2082308932340190464
2MASS J20114768+4605276,2082467193296751104
2MASS J19534545+4609017,2079513527104053760
2MASS J19551074+4608453,2085468512133852288
2MASS J19565417+4608129,2085272013096294912
2MASS J19393863+4617415,2080092832290843520
2MASS J19570959+4613096,2085296094966716672
2MASS J20111307+4616162,2082474237043113728
2MASS J20130744+4617127,2082517766524661504
2MASS J19454356+4621123,2080237005754033152
2MASS J20091039+4622080,2082672149133007616
UCAC4 683-075016,2080273667593937920
2MASS J20000236+4628571,2085387977213470848
2MASS J20050107+4625301,2082721627156845184
2MASS J20043131+4630412,2082725990843601536
2MASS J20101709+4634089,2082680258031380736
2MASS J20105450+4630099,2082585115917163008
2MASS J20122497+4633473,2082577007020417920
2MASS J20013629+4640547,2085368082924374272
2MASS J20061439+4638408,2082720248463769472
2MASS J20062100+4637252,2082719428133955712
2MASS J19561975+4645114,2085513081019427200
2MASS J20035163+4643107,2085731535933633920
2MASS J20041434+4643112,2085732124351254400
2MASS J19574112+4651520,2085596300304602496
2MASS J19581244+4651590,2085598946004523776
2MASS J20001628+4653458,2085432747953210624
2MASS J20043071+4653172,2085740095810847488
2MASS J20085997+4653076,2082793267210201216
2MASS J19315699+4659122,2128394515535021696
