Star,Gaia_DR3_ID
TYC 3986-1022-1,2006120404405401472
TYC 3986-121-1,2005911222323689856
GSC 03986-01173,2005910432049708928
TYC 3986-1111-1,2005955134065804800
BD+54  2737,2005950254960425600
TYC 3986-38-1,2006019111897047040
TYC 3986-1048-1,2006018871381051136
TYC 3986-1312-1,2006031103445904384
TYC 3986-1583-1,2005945444615384960
GSC 03986-00073,2005945478979474816
TYC 3986-1214-1,2006043507311999872
Cl Berkeley   94    13,2005989631239774208
TYC 3986-802-1,2005211623686142464
TYC 3986-890-1,2006046187373300736
TYC 3986-3144-1,2005216227891241472
TYC 3986-980-1,2005998599131873536
TYC 3986-598-1,2005211383167989248
GSC 03986-01395,2005198189028501376
TYC 3986-1272-1,2005997637059220352
TYC 3986-362-1,2006048283316082176
TYC 3986-2298-1,2005217774072696960
TYC 3986-2270-1,2005218564355431936
TYC 3986-877-1,2005206023050952832
TYC 3986-575-1,2007501562804510464
TYC 3986-1546-1,2005225814258622464
TYC 3986-626-1,2007498745305967616
TYC 3986-193-1,2005209252864799872
TYC 3986-302-1,2007481668516073216
TYC 3987-1977-1,2007483042905619072
GSC 03987-00757,2006712044736978176
TYC 3987-2097-1,2006643668855894528
TYC 3987-10-1,2006641950868832768
TYC 3987-1549-1,2006722112140706432
TYC 3987-1897-1,2006758602183362688
TYC 3987-1833-1,2006458710386019840
TYC 3987-1707-1,2006675898278531072
TYC 3987-1749-1,2006672187439492096
TYC 3987-1963-1,2006672634119643776
TYC 3987-1381-1,2006479807260155136
TYC 3987-1561-1,2006480769338684672
TYC 3987-877-1,2006679506063944192
TYC 3987-1100-1,2006421086471388544
TYC 3982-141-1,2004836896374307072
TYC 3986-3399-1,2005092910786360704
TYC 3986-2679-1,2005102978195087744
GSC 03986-02916,2004910838533582592
TYC 3987-512-1,2006428783055197696
TYC 3987-618-1,2006431772352516224
TYC 3987-1476-1,2006378755272655872
TYC 3987-2321-1,2006361884626679936
GSC 03987-01868,2006435689361287936
TYC 3987-1736-1,2003382826607364096
TYC 3987-1470-1,2003366780602506624
TYC 3986-335-1,2006059553309768192
TYC 3986-2339-1,2005154105482068480
TYC 3987-1757-1,2006729774361905024
BD+54  2808,2006421842385777280
BD+53  2861,2004733301764758272
TYC 3982-2504-1,2004733885880512000
LS III +54   33,2005850027629284224
HD 235793,2005857243170071168
TYC 3982-1695-1,2004988938223874816
TYC 3986-2525-1,2005896928670045184
TYC 3986-1291-1,2005829961542125952
TYC 3986-2001-1,2005835081138738176
TYC 3986-1923-1,2005841540769740544
BD+53  2847,2005054943279144448
TYC 3986-36-1,2004994607576338432
TYC 3986-108-1,2004994538861439104
TYC 3986-1374-1,2006102502977821440
TYC 3986-2706-1,2005916994757577472
TYC 3986-101-1,2006128959977294592
TYC 3986-1970-1,2006221593834257920
TYC 3990-2043-1,2006237674191797888
HD 215606,2007050075844149376
HD 240047,2007248915648999040
HD 213930,2006866663560075776
BD+55  2795,2006944350926080896
BD+55  2808,2003947838142716032
V* GV Lac,2007008088242999424
HD 216174,2003961238426647680
IRAS 22434+5456,2003636985589133824
HD 235890,2003490613103401472
BD+54  2817,2003490922341037056
HD 235899,2003489238714081792
TYC 3987-727-1,2006476440012008832
TYC 3987-1573-1,2006571066728718080
TYC 3987-1205-1,2006569967216978048
TYC 3987-731-1,2006518324528622976
TYC 3987-1892-1,2003473914270648320
BD+55  2770,2006853331983403520
LS III +57  111,2010138294765522944
LS III +57  112,2010127093490824320
HD 216730,2003809952511179264
HD 217797,2009017342659178240
HD 240168,2009780163209909760
BD+55  2899,2008847433749379456
[D75] 161,2010116128426126080
IRAS 22581+5552,2008990782580660864
HD 240271,2009690896598204160
HD 240237,2010336687886382592
IRAS 23089+5700,2009538992203128064
IRAS 23165+5751,2009683509257890432
HD 222218,2011015052201300480
HD 222618,1998657366141448704
IRAS 23320+5836,2011091433900585600
HD 240296,2009658667167540224
BD+57  2751,2010873249561360000
BD+57  2764,1998985948319022976
IRAS 23434+5639,1998198182596051328
IRAS 23459+5833,1999371773820688512
IRAS 23490+5720,1998256422353369472
NGC  7789   329,1995060451293721984
NGC  7789   338,1995060245135301888
NGC  7789   494,1995014409242207872
NGC  7789   549,1995013378450117632
NGC  7789   575,1995061791323518592
NGC  7789   605,1995013481529344512
NGC  7789   669,1995062100561131264
NGC  7789   676,1995010217354267392
NGC  7789   859,1995014958997995520
NGC  7789   875,1995009805037420672
NGC  7789   897,1995015057771240064
NGC  7789   971,1995009839399750400
NGC  7789   977,1995010934602645760
NGC  7789   501,1995014752839545600
NGC  7789   866,1995010900242909184
NGC  7789   468,1995014684120094080
HD    638,422331422784954752
HD    663,422463913936952576
HD 225274,422553936442758528
IRAS 23597+5645,421066297218440192
HD   2824,418648849105201408
HD   2170,421737274187773824
[I81] M 311,424982448398899456
HD   2665,421805237748755968
HD   1535,422040838173107328
IRAS 00163+5727,422044961351103232
HD   3933,425156343035604736
BD+57   144,425190256096083712
HD   4647,423890702073141504
HD 236552,423844831821588480
IRAS 00498+5708,424265017062563072
HD   3377,424965852647203456
HD   6417,425601748322126976
HD 236626,412071257009610624
HD   5981,423917159069394560
HD   5396,423569404160510976
V* V887 Cas,425663767652062720
HD   5343,424376445693261696
TYC 3676-2444-1,413582059008438016
TYC 3677-1308-1,412002266956854272
UCAC4 736-011101,424067994017991040
HD 236680,413417200984755584
IRAS 01084+5640,413499939231549696
V* AX Per,409028569033785728
BD+54   404,408610823335998592
HD  11408,504712331494109696
HD  10110,408771145873149440
HD  13137,456058082968758016
HD  11847,360132290514317952
* g Per,456370069393151360
HD  13738,455181085007127040
BD+48   740,438444868763388800
IRAS 02397+4853,438824372074684416
HD  17092,438865809918353280
BD+49   794,439487858623236608
BD+48   738,438899345022759424
V* V494 Per,437665967854911104
BD+46   677,434495904033336192
V* BN Per,434524010299144576
V* BD Per,436054354387939328
HD  17718,437859962937935744
IRAS 02489+4827,437907031479929600
HD  19735,435145543609975040
BD+46   734A,243000148577643264
V* AA Per,434820397405369344
V* V408 Per,435788448670590592
HD  21448B,241837896068666624
HD  20162,242467606991781376
TYC 2873-2237-1,241194750479753472
BD+42  3558,2075887715715439872
HD 226755,2075162828326386304
HD 189957,2075283293565448704
HD 227266,2075210652762270976
IRAS 19566+4140,2075267969121093888
HD 226914,2075092528299314688
HD 192100,2081213677013332992
HD 192867,2081131527184144128
HD 192535,2080897296848794368
IRAS 20052+4342,2081810578693874432
IRAS 20078+4355,2081083011235446144
BD+43  3483,2081875617371924992
TYC 3162-898-1,2081832328408820224
TYC 3163-1318-1,2081186983802422528
V* V1584 Cyg,2083311824385584768
HD 194152,2082999700523041920
HD 195506,2071013511953705344
HD 193090,2081670390961007872
HD 196090,2071590583753690624
IRAS 20328+4639,2071533237349024512
BD+48  3149,2179834681703318528
TYC 3577-1410-1,2083662946556416512
HD 199578,2169781576315488512
HD 199611,2169756798645092992
V* V1719 Cyg,2169337236176079360
HD 200817,2170445612615808512
HD 201834,2176412112464999424
HD 204754,2177595496224619392
HD 206040,2174233636348983296
IRAS 21349+5357,2174250678779141888
HD 204428,2172768330933500416
IRAS 21497+5430,2173995317193046528
BD+56  2626,2178110239468994176
HD 206509,2174385197153787904
IRAS 21378+5603,2178080037254644608
IRAS 21404+5444,2174392172179609088
[GG75]  3,2177656209885017344
[MK97] 85,2174734566968151168
BD+55  2696,2198340463141016192
IRAS 22085+5614,2198393926897674368
TYC 3977-1136-1,2198015179504553344
TYC 3977-1786-1,2198394888968251776
TYC 3977-1960-1,2198392518146321792
GSC 03973-00376,2198326238209221248
TYC 3973-633-1,2198321462205610496
HD 212136,2200294157859124736
Hilt 1095,2198760579658854144
LS III +57   42,2200098307354524288
HD 211554,2198492573700708608
HD 212454,2007837910283337216
V* AC Cep,2007803889830622080
IRAS 22206+5656,2007837154368939264
IRAS 22053+5708,2198692031988494848
TYC 3973-433-1,2006177063612197120
IRAS 22378+5721,2008051348673828480
Hilt 1145,2007968408568757888
BD+57  2581,2008166870419945472
IRAS 22246+5827,2200225129146225920
V* V522 Cep,2200125653402051456
IRAS 22276+5851,2200237086335575168
IRAS 22319+5714,2007706759165308928
IRAS 22382+5909,2008457583857047552
IRAS 22390+5828,2008362102446429312
Hilt 1134,2007818153436444160
HD 213471,2007614640707003776
HD 217348,2014377526259898240
HD 240068,2008194319542195328
LS III +57   95,2007396971758818560
IRAS 22437+5841,2008268570932283776
LS III +59   29,2008556097527231616
IRAS 22374+5954,2200694002134536448
[D75b] Em* 22-125,2014635778350083200
HD 240211,2014012011661055744
HD 240221,2014063001514366976
TYC 4010-1295-1,2010714026535209472
*   1 Cas,2013382713057701248
HD 218468,2013301520994130432
IRAS 23107+5851,2010687294658706944
Cl Basel    3    17,2013905286011580928
HD 217711,2014392923720183808
HD 218187,2013290628957109888
TYC 4279-343-1,2013803615545725056
HD 221439,2011247152233366528
BD+59  2731,2012371059279397248
LS   I +59   10,2011404176239645568
BD+60  2525,2013933392281648128
IRAS 23176+6031,2013940955729195264
TYC 4012-675-1,2011391806733887616
TYC 4280-1469-1,2012448643567913088
LS   I +61   92,2012715343860923392
LS   I +61  107,2011973036074315904
LS   I +61  108,2011951080201745536
HD 222682,2012900130535702016
LS   I +60   31,2011826590559765760
LS   I +60   33,2012589140544752384
LS   I +60   41,2011842262904767616
BD+60  2631,2011868067070949632
LS   I +60   60,2011879233987144704
BD+60  2642,2011687712802733312
HD 240444,2011854082657823744
HD 240452,2011604184276862720
HD 240463,2011676271009246080
V* EU Cas,2011693553958262784
V* UU Cas,2011823365048527488
V* V657 Cas,2012763997254389632
HD 240431,2011637891180671488
HD 240422,2011467020200743040
HD 223847,1999483404310990592
IRAS 23406+5946,2011724340280237312
TYC 4281-460-1,2011974857140904320
TYC 4281-479-1,2011686578930634368
TYC 4281-874-1,2011939088651937664
TYC 4281-1163-1,2011649676570896256
TYC 4281-1380-1,2011905759705282048
TYC 4281-2519-1,2011918575888325248
* bet Cas,423018377034969216
EM* VES  682,429459831538896512
HD   1142,429560093262882688
HD   1239,429685128350863872
V* V567 Cas,429451138534730368
HD 236348,429142347563713408
HD   1069,429550300737881728
HD 236366,429156778654635392
HD    554,429093110048915456
HD 236375,428391312402656000
HD    697,429054146114926592
BD+60  2654,429377746135830528
HD 224940,423321361210501888
BD+60  2668B,429411727913975424
HD 236483,425395074496753536
V* NW Cas,425385831727219328
LS   I +61  153,428879495565780352
BD+60    49,428869011539761920
BD+60    54B,428874994440134144
BD+60    61,430178190598410880
HD   2291,428836099215618048
HD 236419,428647670411806208
HD   3283,425588485465026048
HD 236484,427086638779026176
HIP 2382,428617365124445312
HD   2506,428480304124986752
HD 236430,428475665560353408
HD   3409,425421084819382272
[I81] M 222,428109803066167168
NGC   103    61,428904784334266240
HD 236382,428762908669728256
NGC   129   121,428620526218886016
HD   3924,425352708938778368
BD+60    93,427179203912496768
BD+60    97,427176523852930048
BD+60    98,427176248975034368
HD   4488,427377837550301568
HD 236514,427044101422195712
HD   4601,426975721237438976
HD   5747,426497541064341248
HD 236527,425285260775284992
HD 236547,426878693640684672
HD 236556,426873745838342400
HD 236539,426746133768900224
* ups01 Cas,425955069515091456
HD 236579,425932804401761152
HD   7416,510400586185770880
HD 236604,426244412869630976
HD   6098,425841476218503424
HD 236632,426168958882582016
IRAS 01098+5936,414301861169248512
IRAS 01117+5926,414249153328907904
V* BO Cas,426578664408352384
HD   7636,413455718252376448
HD   9022,509416179683282944
HD 236762,509414977094953216
BD+58   262,509330035513928320
HD 236791,509365705226658048
HD   9666,509185007355989504
HD   9737,509187893573911296
TYC 3682-1677-1,509430370255191040
TYC 3682-679-1,509436005255333248
TYC 3682-2049-1,509349418708932096
BD+58   280,509480496804186112
HD 236840,506469385436076928
HD 236843,506462685287180800
BD+58   289,506450247064429056
HD 236855,506451552732138496
HD  10293,506082322984893184
TYC 3683-2093-1,509474007118470272
TYC 3683-1170-1,506462376051976704
TYC 3683-2054-1,506459421112124032
HD 236811,509079385522566656
TYC 3683-714-1,509110309288018560
HD  12727,505131176707220352
HD  13331,458611595651773056
V* TY Per,505442029264723072
HD  13900,458344517406391040
BD+56   484,458345062857953408
V* V352 Per,457029638935975168
HD  13890,458336889544523136
HD  14093,458312631569579520
HD  14543,458290332098574080
HD  13717,456764450470593408
HD  13737,456592269521210368
HD  14331,455989226058592128
IRAS 02209+5527,457429277051450752
HD 232590,456503179022836992
HD  13149,457045306977395072
HD  16735,453124448509439104
* tau Per,441161693272718336
BD+51   659,440876954126101888
HD  18153,440426120000237952
IRAS 02557+5138,440822012905924480
BD+47   785,435543257579257344
* sig Per,249147311932147072
HD  21699,248963242512513792
HD  19845,435535938955017984
HD  22156,248029486560577408
*  36 Per,241996500618616960
TYC 3313-1894-1,244837879183018624
HD  23838,244122956108424576
BD+42  3446,2077178782881876864
BD+42  3450a,2077262895523640448
HD 226442,2075443616103179392
V* V393 Cyg,2075910904230289280
HD 226000,2076975545032458112
V* V1150 Cyg,2078770188524449152
TYC 3144-788-1,2078763660174114432
TYC 3144-1316-1,2077243482270732288
TYC 3144-1320-1,2077231937398479232
TYC 3144-1906-1,2077143186195922176
TYC 3144-2418-1,2077139097386992896
TYC 3145-1114-1,2075402070871761536
TYC 3145-1323-1,2075490066161668480
TYC 3148-183-1,2078731014116544768
TYC 3148-251-1,2078866808107257600
GSC 03148-00291,2078774861449101184
TYC 3148-327-1,2078753798928660224
TYC 3148-1808-1,2078776751234568576
TYC 3149-38-1,2078589353222108800
TYC 3149-1211-1,2078650376118371712
TYC 3149-1531-1,2078681471682301312
TYC 3149-1743-1,2078986100815681792
TYC 3149-1832-1,2075912111130136064
GSC 03144-00882,2078708822030493440
HD 189684,2085224321778525696
HD 190427,2082313948861976192
HD 191043,2082228663683693696
HD 188889,2079088772020231936
HD 189795,2076103941549120768
HD 189917,2076100952251980672
IRAS 19561+4448,2079169654842311040
HD 189593,2076000067751327104
LS III +43    1,2076042403255932544
HD 190191,2076022234089698048
IRAS 20001+4328,2076022367221500416
TYC 3149-213-1,2079039706312688512
TYC 3149-863-1,2079100145094706816
TYC 3149-1074-1,2076114112031544320
TYC 3162-704-1,2076045048955928576
TYC 3558-16-1,2085234591035045632
TYC 3558-256-1,2085231159366728192
TYC 3558-1917-1,2085258990755024768
HD 192276,2084342650891741056
HD 192140,2082785879866918656
HD 192223,2082589410884665088
*  30 Cyg,2082604907127210240
IRAS 20025+4657,2085746589801430784
TYC 3563-618-1,2082866041137707776
* ome02 Cyg,2180033354016699136
HD 195820,2181544426593974400
HD 196282,2179978137917992832
EM* VES  341,2182563776947478784
IRAS 20483+5341,2182848894057582592
IRAS 20510+5314,2182590337025341696
[MK97]  2,2182458666205706240
HD 199068,2182987432517997824
HD 200206,2188856522509990272
HD 199191,2182982072398844160
HD 200857,2188891844319403648
HD 199546,2182704029095214464
IRAS 20573+5330,2170681664019482880
IRAS 21014+5432,2176775741578624896
[MK97] 41,2176827349905302016
HD 202987,2177146753732731392
V* FZ Cep,2177081783773616128
[MK97] 55,2178626460171953920
HD 239724,2178378657742227840
[MK97] 73,2178349451963729024
HD 206842,2203406389936660864
HD 207086,2178526061017180160
V* V600 Cep,2202693945071279232
HD 210220,2199772267794571392
HD 210905,2199685749973083264
HD 210939,2204532156711194880
BD+60  2380,2201532757709336192
UCAC4 750-074573,2201241898220834432
HD 216572,2014647632459342848
HD 217730,2207684005566995072
HD 218229,2207341889948247808
BD+61  2389,2207409338114831360
TYC 4284-1250-1,2015699590215426944
IRAS 23256+6229,2016546695202583424
EM* AS  514,2012774648771228416
V* V816 Cas,2017341569086066560
BD+63  2084,2016182344543423616
TYC 4285-3749-1,2016055385307633536
LS   I +62   28,2015970825989978112
LS   I +62   32,2013043097102209280
LS   I +62   51,2012801002691606656
BD+61  2531,2012943247697381632
LS   I +61   99,2012811344972556672
BD+61  2574,2012802411435252736
IRAS 23510+6331,2016359915664762624
TYC 4285-718-1,2013009939949238912
TYC 4285-3187-1,2012734069919318144
[MK97] 95,2016444749860431232
HD   1166,429726841074029184
HD   1544,430476428822993024
BD+63    18,431817596791844608
BD+63  2097,431718159715040640
BD+63  2104,431676069031117568
*  10 Cas,431696822314371456
BD+62    14,431353568531993728
BD+62    23,431435791383779072
BD+62    49,431784233486202880
BD+62  2359,430060886457528960
BD+62  2362,431571203113285120
BD+61     6a,429992132617625472
BD+61     6,429965572538609280
BD+61    19,431277697921860608
BD+61  2593,429979728750559488
BD+61    42,430476123890699008
TYC 4018-400-1,431448126529531264
TYC 4018-781-1,431601852001175808
TYC 4018-1723-1,431443006928927488
TYC 4018-2263-1,431426789131016832
TYC 4018-2839-1,430092737933320448
TYC 4018-2961-1,429921592073937408
TYC 4018-3665-1,429949487872479872
TYC 4022-1183-1,431695860241757824
LS   I +62   71,431536534137947904
*  12 Cas,430405961303214464
EM* MWC  674,523961000529758208
Hilt   57,524037863258363136
Hilt   58,523939869289755648
BD+62    81,430952762178338048
BD+62    85,430986812680006912
HD   3529,430799895702331520
BD+61    70,430540273520073984
HD   2535,430335695638588416
[I81] M 341,430290890538646400
BD+62    70,430630399117029888
[D75]   3,430493578639271808
BD+60    82,427256753843431808
[KW97]  3-17,430854252809011200
[RCM2004] Tycho A,431160565571641856
[RCM2004] Tycho C1,431160363718444928
2MASS J00251843+6408482,431160599931508480
[RCM2004] Tycho K,431160393780294144
HD   4561,427406081266042752
BD+60   133,427420409272286720
HD   5459,426676142984247808
Hilt   85,522945189222962944
HD   6448,522888770531921024
V* VY Cas,523666743730975616
BD+61   169,427604921069423360
BD+61   193,522781224552133504
HD   6073,522728654153739264
[I81] M 691,426699748125603840
BD+60    86,427592036166759680
BD+60    91,427590283820116096
IRAS 00594+6139,522756897856521856
