,source_id,spectraltype_esphs
604,4266287123667417472,B
605,4266202426905324032,B
606,4266293785103608576,B
607,4266203973093154432,B
608,4266162878838435456,B
609,4266310316490927232,O
610,4266251836213504128,O
611,5879143310021546240,B
612,4266341888729095296,O
613,5878909453325288704,O
614,5784415504186355456,B
615,5863037388821842816,B
616,5231072774135685120,B
617,5863238393296131200,B
618,5863241588752155648,G
619,4308957898575384064,B
620,4041879029468297216,G
621,1100855029124248832,F
622,5407580983519439616,B
623,5861985912148772864,O
624,4226745249492768128,B
625,5980805834434317184,B
626,2020062211840237952,B
627,5980817830303825664,G
628,5980819170333738496,K
629,5980819715769225984,G
630,200896515455915648,B
631,5981057386393499648,B
632,200703585524836992,F
633,5967313113099028992,O
634,5628768638155002112,F
635,5967469857908272768,B
636,6056678497650355328,B
637,4655280834198800768,G
638,4098199524035318784,G
639,5864363537361296128,G
640,4154587806098088320,G
641,4154629308327923968,G
642,6915304101437879040,F
643,4323347104187563520,B
644,4323133695853853696,F
645,2017811580270566272,B
646,2017819001974400896,B
647,4323408917358410496,B
648,2017836972120732928,B
649,4323117478050541952,O
650,2017762338444358912,O
651,5716753173525563136,G
652,5716477367904420736,G
653,5716575052642060800,G
654,5716581065597711872,G
655,5716592541749954560,G
656,2946167489969679744,K
657,5050390646810785536,F
658,6854955172368793856,K
659,6858625479617609728,F
660,2058797972133650944,O
661,2058799277803643136,O
662,2059054708108994816,K
663,2059025811567974784,F
664,2058867653690535424,F
665,2058961283983167104,F
666,2059047973599907072,O
667,2058764918064073472,O
668,4258891018143640064,B
669,4258658093470292352,O
670,4258551406496550656,B
671,192644092275346432,B
672,3193328083161842048,B
673,1834291750875069056,F
674,1854120854649096064,F
675,1854010598553628544,F
676,4177432393512172672,B
677,5259493569181334272,G
678,5259205668929810688,G
679,467217709374861952,G
680,5259213056273632256,G
681,5259215388421037696,G
682,466124043202874624,G
683,5259466528067687296,B
684,5259344757143326336,G
685,466147613983225472,G
686,1852850854295922048,B
687,4305505432068898048,B
688,3402619468673645696,F
689,5862119227948965120,O
690,5701349423632638976,B
691,2165205408943169024,O
692,2165217709730275968,B
693,6053784647417889280,G
694,2165125797425649024,G
695,6053787709773794688,B
696,4066048532745842688,B
697,4266108483036184320,B
698,4266110686393370624,B
699,2164859062765132416,B
700,4266073028123659136,G
701,2165297527390356480,B
702,4066064643142852224,B
703,2165303437265742848,B
704,4266092372658898688,B
705,911309635495303808,F
706,4258460898621119360,O
707,4258235979774974592,K
708,5864707203387302656,K
709,4258491792347573376,G
710,4258494055769736960,G
711,5864645012271306240,G
712,5864677035543333632,B
713,5864700537605997056,F
714,5864702289952767616,G
715,1660920345068954624,F
716,5868283055734381184,F
717,4056470652674595328,G
718,5589610317509340928,F
719,5979557824372098944,F
720,6055428455974365568,G
721,6055428868291275392,O
722,6055436427434018944,G
723,6055443505528507904,O
724,6055463434189695616,F
725,6055474498025593344,M
726,6055348500862561152,G
727,2204655576888305792,F
728,2205451623303032320,O
729,2204695880860881408,B
730,4544294481155124480,B
731,5664366873291081600,F
732,185463461008841856,F
733,186442743613661952,B
734,3108690598639832448,K
735,184755135000949120,F
736,5829226444170996736,F
737,4256520127497751680,B
738,4256260466614300928,B
739,4256506967717461120,B
740,2058408779377295744,O
741,2058491758155499776,B
742,5255511309871115392,B
743,5255532956507973888,B
744,5255543436228096768,O
745,5255552232321567360,B
746,5255567144415671552,B
747,5255571851721768448,O
748,5255573810226265088,G
749,2052276390701930240,A
750,512415166365924224,B
751,512218418201791744,G
752,511537378127424000,B
753,4322574181859044224,B
754,4322437017781351552,O
755,4322610122146086016,B
756,4323055866719772672,B
757,4322537245139267712,O
758,4322963340251552896,B
759,4091357602466848384,K
760,749789212710784256,B
761,745505412330115200,B
762,3005326094621204224,B
763,5964098411658437760,G
764,4248713560548849792,B
765,5964446445760804480,B
766,5964362053929356160,G
767,1981505053475851520,B
768,1981260029869361024,G
769,1981413759654971008,M
770,4322136370082667776,O
771,4322074178953725824,O
772,4322320916259300608,B
773,4322325108148048384,B
774,4322326345098496256,B
775,4055799709969813760,G
776,4055814205470181632,F
777,4055955256548651136,B
778,823623544523996288,A
779,4655430814419255296,B
780,5332503924418580992,F
781,4068454603459965440,O
782,5332524677702707712,O
783,5332614081738856320,G
784,5332670397351913856,B
785,183519593170174080,F
786,183527736428457216,G
787,183253614437136384,F
788,184295573500525056,G
789,5522102644339046784,B
790,5522121061152034048,B
791,5969842264756339840,K
792,5522169577103354112,O
793,5522361819842265728,O
794,5336853970359004544,G
795,5336858299686650240,B
796,5336975569474470656,B
797,5336873108736205952,B
798,5969689398238391296,G
799,5336887230587930112,B
800,5337010616408470400,O
801,5336830055980172416,B
802,275097603111205120,G
803,275098088451178240,B
804,2211969940550112640,B
805,3339385764686544512,O
806,3340623299383790848,A
807,1825917595458605312,K
808,1825775586674690304,G
809,1827430660895747968,B
810,3345286461338425216,O
811,3345771453344157312,B
812,3344973478481675264,M
813,1826105745051312000,B
814,1826072386057532288,B
815,4143808292841986688,G
816,2076672492138722944,B
817,2077087111101932800,F
818,6053405011025301120,G
819,3016923017420354688,B
820,3016028191049876096,M
821,3611359998858500096,A
822,3437663618673460992,B
823,427582411138427904,B
824,427334750447575296,G
825,427629728800278912,G
826,427198411006101632,K
827,5867735258425947520,B
828,6054475316841534208,M
829,6054440888400823040,B
830,510919349511149824,O
831,511142893969689856,B
832,511165811916350336,M
833,511270849639789184,O
834,5940405177389299968,G
835,5940541929107251200,G
836,2008227721508868736,G
837,2008242530555852544,B
838,2008425530524213760,B
839,2008542010034573184,B
840,2007876255752593664,O
841,5330402688945823872,G
842,5330109256777761024,O
843,5330513430380014848,G
844,5330515079647465088,G
845,5330520302327641728,M
846,5330643104036634368,G
847,5331202102620514560,B
848,2875842382652891904,B
849,5241435980496897280,B
850,5241445017108782336,G
851,4655158131209278464,B
852,5711284786807291136,F
853,5711317119321511680,F
854,5711178134177551872,B
855,1834973856086461056,K
856,1834887273858281984,F
857,1834933109750209280,G
858,1835055430426496128,K
859,6430356900210818560,B
860,4041117999966717952,B
861,783699972377675008,B
862,2030122159143617408,B
863,2030267152904244736,O
864,3105265516837587456,G
865,5919146635403486464,B
866,271312160675025792,B
867,271702590386554240,O
868,271703827337120384,O
869,272946378551707264,G
870,272495303906147712,G
871,524428838421397760,G
872,524696264567305728,O
873,523068265804278656,B
874,522600973364351744,G
875,522848913234779136,G
876,524997874347367168,O
877,523169489591894400,B
878,4104035933607343616,G
879,4103969761134412544,G
880,4103975842809489920,F
881,5934692011910698240,K
882,5934642190283566336,K
883,964722982660224896,F
884,4473107047492951552,F
885,4067961923559369856,F
886,6907986366225765632,B
887,379574473589449216,B
888,2026678110753941376,O
889,2026698932752447872,B
890,3045231632206361216,F
891,5809932179765104384,B
892,5538811991258185600,G
893,2167341347703438720,B
894,2166897419892258176,K
895,2167366464672809216,O
896,2167207035488840448,B
897,2166911954062686976,B
898,2167555129690143616,B
899,2167298913425944192,B
900,2167312416803190144,B
901,2167492461836512256,B
902,2167332482891214208,B
903,2166857730079794176,G
904,2006747710146503680,G
905,6080314561623281152,B
906,2006549179574504320,O
907,951767608948298880,B
908,2207340064583721344,G
909,2207398446077569152,O
910,3937817576810121856,F
911,2207420333230884224,G
912,2208020426064839680,O
913,2207157275075625216,O
914,2207157721752240896,O
915,2207203626363177088,B
916,5887003649936281856,A
917,5619969315326745344,G
918,5620003778145223168,O
919,5863628646879612928,G
920,5863638409367283456,B
921,5863546600143910912,B
922,5863431323214582784,B
923,5863302886525216640,G
924,2925847175060721280,F
925,2057947980910685696,K
926,2057984088697179392,B
927,2926412594612057216,F
928,2058002990852343680,B
929,2057711276676312704,O
930,2057307579807560704,O
931,2058126033074330240,F
932,2057180556155603968,B
933,2057636475524618752,G
934,2057390803397672960,B
935,5595565070634119680,G
936,5933045424586870656,K
937,3700591960227312000,B
938,5201128124701636864,F
939,3717100410059797632,F
940,3699103294498854144,F
941,5960257302141012992,B
942,3217370485451141760,B
943,3220475746803981440,B
944,3415273400103577344,A
945,5886272955724681216,O
946,4095250290276186112,F
947,4095527916955035264,B
948,4095387003345417344,B
949,2935479240519307648,K
950,2935802050260706176,G
951,2015202228698942080,G
952,5974593490658517376,B
953,2014931714479591168,O
954,2014961577390865280,B
955,2014971404275144704,G
956,2015682857022899840,G
957,2014635537831546112,B
958,5974388745277904000,B
959,2014636392527775104,O
960,2014636396825359488,O
961,2014636465544826368,B
962,2014636461247027456,O
963,2014636706062987520,B
964,2014636706062987776,O
965,2014636809142218752,O
966,2014648388374019968,O
967,2015043765884344704,G
968,2015567373941372800,B
969,5974245632667663232,G
970,5974293774971886336,G
971,5974576074570633600,G
972,5974334147653428480,F
973,5974345241548856832,B
974,2028172725043069568,B
975,3054817999212875904,A
976,5253907740900384512,B
977,5874323562123635200,G
978,5254568684821161216,O
979,5254561022599053696,B
980,5926727424523554304,K
981,5941187617313124736,B
982,5941284443058203648,G
983,5941108516887914368,G
984,5940957407075620352,K
985,5941211325534096384,K
986,3213938016307164928,B
987,5941158926930595840,F
988,5941167035829288064,G
989,5941169303571956096,F
990,3216425420846945408,B
991,5983462327554219904,O
992,5323581593697043840,F
993,5983681748847382016,G
994,5983723702088571392,K
995,5983728237574035584,G
996,5884745149972671616,K
997,5884751575244162560,B
998,5885304595213936128,M
999,205118464010485632,B
1000,205646062089225600,G
1001,1838709073177523456,B
1002,6268701100058179072,F
1003,6272344366195479936,B
1004,4659116377382982528,F
1005,4658892966050403840,B
1006,4097867677710233728,G
1007,4097927905995141504,B
1008,4097999756519211648,O
1009,4097815313445442816,O
1010,4097821081570931840,G
1011,4097744390634008448,O
1012,4098046107807337728,G
1013,6199395656645838976,G
1014,4658308373816333312,B
1015,5942977347391423744,B
1016,5942929170695133312,O
1017,443891471411951872,G
1018,445434635982458880,O
1019,444553377410728064,B
1020,445488340253931648,B
1021,445179102605923840,G
1022,444669238451594880,O
1023,443298319248435200,K
1024,175607095178230656,G
1025,173366939020289280,M
1026,173822622165411968,G
1027,546630799980579328,O
1028,546634991868767744,G
1029,4053688299743608704,B
1030,4053693178826678912,B
1031,4053775985795398912,O
1032,4053661537857333632,G
1033,4312982660894049152,O
1034,4110561401988312960,B
1035,4054570421615620224,O
1036,4054574063748220416,O
1037,4054804308359823744,F
1038,4054946145345256704,F
1039,2162699553221433984,G
1040,2162662891378830848,B
1041,5967591255173088768,K
1042,5967849910966466816,O
1043,2211172897699209600,F
1044,4070845736333091072,O
1045,5966123574636375808,O
1046,5868421628574152704,G
1047,5868482307854016000,F
1048,5966282866380329728,K
1049,5966221298030125056,K
1050,5966047089854030592,O
1051,5965926732001139840,B
1052,5965958446041401472,G
1053,5965963634361897216,G
1054,1824499667802145024,G
1055,2937979255078517248,F
1056,2060616220769708672,M
1057,2060616255126707584,B
1058,5874396580900132224,G
1059,2060410886971299456,G
1060,5830574995206277888,B
1061,2060659960715509120,G
1062,2060451534543098368,B
1063,4273723666199581952,K
1064,2060565437071930624,K
1065,5255296802026391680,O
1066,5973935089351779840,O
1067,5973935128014466688,O
1068,5255330538963954432,O
1069,5255400568441627392,G
1070,5255344355905389440,B
1071,5974134478913621760,K
1072,5337630156870857984,B
1073,5947318219260050176,F
1074,4657280639705552768,B
1075,5549098609723216896,F
1076,207776434583834112,A
1077,2030442769874333312,O
1078,2030344604098888960,G
1079,2030309385364430976,B
1080,2030486887782102656,B
1081,2030429953690944384,B
1082,2178416625254778624,O
1083,449403632436672256,O
1084,449511693813662464,G
1085,449892743313333888,G
1086,449907277482616832,G
1087,448242410721351168,O
1088,448251309892378112,G
1089,447808893901762176,O
1090,4685721432043213184,K
1091,4685854159410371328,F
1092,4259263099742012928,O
1093,4259271891523989376,B
1094,4259117895475318912,O
1095,4059630026221903104,O
1096,5942865884409705984,B
1097,5923165006807756416,F
1098,5942907287899962368,K
1099,5942903061651143168,O
1100,5942814928913168000,F
1101,5864135045080857984,F
1102,276988114574010368,G
1103,278748570128884864,G
1104,5308768492016092288,G
1105,5308884662295429632,B
1106,5308681046481528832,B
1107,5308928058635868928,B
1108,5308935308542630784,B
1109,5308850371274904192,B
1110,5308732689171706624,G
1111,2948687154005932288,A
1112,5884531947814240128,B
1113,5884577714990166912,K
1114,5884586820312483584,K
1115,5884544931471259136,B
1116,5884552598019158656,K
1117,1856556620813338112,F
1118,5963849990748324864,F
1119,5963982554926766080,F
1120,4104275936386427136,O
1121,4104286764027365888,B
1122,4104314492337782400,G
1123,5983144396909027456,B
1124,5983152334007862144,F
1125,4686455905791378688,B
1126,4041714450661264128,G
1127,5901530603715703808,F
1128,4118110374071433216,B
1129,4659526907565247232,F
1130,2164601880120017280,B
1131,5971838840396534912,G
1132,6150213298940647808,F
1133,251034005163616512,B
1134,250618561566316160,O
1135,250665771848167936,G
1136,250764109418851328,G
1137,250764453016220800,G
1138,251157906379754496,B
1139,250286612130933376,A
1140,3426371084499058432,G
1141,4067029606346572928,O
1142,4066929649553818368,O
1143,1825159963225536640,O
1144,1825349216675237504,B
1145,1825354645513898752,O
1146,1825185900496110976,B
1147,1825187485377673728,B
1148,1825189890559772928,O
1149,1825132372353283456,B
1150,5965575438041417728,G
1151,5965743182302343424,K
1152,2165501418076735872,K
1153,2165964415544945536,G
1154,2165977197367563008,K
1155,2166015233598898304,O
1156,2165895764787791104,O
1157,2165442010087744512,K
