,source_id,spectraltype_esphs
661,2053368308824078080,M
662,2053369507112054912,M
663,412549480151467904,M
664,5953156140655250944,M
665,5834088725200040192,M
666,5834153768182892928,M
667,4050209071355929728,M
668,5953100752754469248,M
669,412588615894147968,M
670,4050279577573690112,M
671,5834158372388449152,M
672,415138108473639936,M
673,5834158853345996032,M
674,5834094909953313024,M
675,5834132465142817920,M
676,5952950222740778112,M
677,4050214152239181568,M
678,414188401005167744,M
679,413960978202913152,M
680,5834063466403027328,M
681,5834099273640822400,M
682,4050265863643908736,M
683,4050189658095189760,M
684,415806852060461440,K
685,5834136760110554752,M
686,5834137138067668736,M
687,5834102400377330944,M
688,5834066971096322816,M
689,415844029297020032,M
690,4050243048775852032,M
691,5834169019543825792,M
692,5543410251969254528,M
693,5543412962079773056,M
694,5834070892493816064,M
695,5834171188572488832,M
696,415348007816341120,M
697,4050195464891918336,M
698,414796400875389312,M
699,414818597266222592,M
700,414066737479682048,M
701,414873710286225024,M
702,5543622041088265984,M
703,4050250814094746240,M
704,414080167832913920,M
705,3352198889084720512,M
706,5543455709903659648,M
707,416064855037759232,M
708,414993900651024896,K
709,3351867283248405376,K
710,415019395576837120,M
711,5881822575022481664,M
712,5881755539203506176,M
713,5881756879201579392,M
714,416154950572808960,M
715,3352692874743699456,M
716,4052080470144086912,M
717,5543196465676118272,M
718,415111582755815040,M
719,137974626090267776,M
720,4052136785752231424,M
721,4052137958333798144,M
722,4052139190936953088,M
723,5543716981354921472,M
724,5881800035035998848,M
725,4052058514273257600,M
726,139550531195676032,M
727,5881767397662259328,M
728,4052059716861947008,M
729,5881837147939768448,M
730,6070129952915720448,M
731,4052119262288891008,M
732,4052145414401685760,M
733,5881866147532878848,M
734,5881808453169195264,M
735,4052120572299078912,M
736,5881808938591338112,M
737,6070333607388586496,M
738,5881776807854123136,M
739,6069781923127132032,M
740,5881778461499361152,M
741,2988244150691958912,M
742,6069585252287840256,M
743,5881813061760331776,M
744,4052070750765342592,M
745,4052126477830668416,M
746,5881861508968061952,M
747,1957918776700813184,M
748,6069838547978363904,M
749,6069839200813676288,M
750,5881894077641412864,M
751,5881897483616937984,M
752,2990829270031275776,M
753,6070260592944162432,M
754,6070070239994804736,M
755,2989361357584989952,M
756,2982824142483273216,M
757,1956542252562094208,M
758,1958476121716561664,M
759,6070108207506656640,M
760,5712835471854697472,M
761,2985220321917334656,M
762,3292194725621974016,M
763,1956158630384211968,M
764,3289784355616221056,M
765,5713078949263371008,M
766,1958572986119087104,M
767,2985532716360925568,M
768,1958591609098046592,M
769,3294371105809427328,M
770,4139947087181478272,M
771,5712900347343243136,M
772,5845682280652426368,M
773,5845575666722799104,M
774,5712435941119267328,M
775,5334576366419460352,M
776,5334660268544918528,M
777,5845830890831772416,M
778,5845633975203457152,M
779,3292926141372644736,M
780,5845584149239292160,M
781,5334622271035089024,M
782,3295693199823478912,M
783,5845634524959381376,M
784,5845634628038637696,M
785,5712689309829278464,M
786,3295765767590871680,M
787,3294827162617724672,M
788,5845721695582412288,M
789,5712490882341616384,M
790,5845534881709875584,M
791,5712983944584735872,M
792,5845641770519882112,M
793,3291640567464838656,M
794,5334586876144596352,M
795,5845862948469175296,M
796,5334588662850885504,M
797,5334709716565390592,M
798,5334632613317715840,M
799,5334671371092186112,M
800,5334634262584613248,M
801,5334634537462535808,M
802,5334713908453513088,M
803,5334674738347478656,M
804,5845653697694805504,M
805,5334676314543486976,M
806,5577936738136113280,M
807,5845658679857744128,M
808,5845615283504387712,M
809,5845662661243403520,M
810,5845561166911971840,M
811,5572851084539502208,M
812,5845911808018426752,M
813,5334683706240500352,M
814,5845666234654816000,M
815,5845807594930665216,M
816,5986099334426202880,M
817,5845669120873140992,M
818,5986158982928510592,M
819,5986222204850256896,M
820,5845568829134229248,M
821,5986037379482114304,M
822,5845571509193786752,M
823,5986269312044911104,M
824,5942218272050211712,M
825,5942218753086615552,M
826,5986110810579502848,M
827,5986175166366046592,M
828,5942179857867951232,M
829,5986119847191768576,M
830,5942271048612672000,M
831,5986057243744698112,M
832,5575941880446026880,M
833,5942313963919584128,M
834,5574944348520760320,M
835,5986189421321524864,M
836,5573717637141381248,M
837,2243677656870591744,M
838,5986302366114851840,M
839,5986075316967840256,M
840,5986077515991306624,M
841,5986305595930583680,M
842,5942197862372225152,M
843,5994572858213085568,M
844,3133563063486480640,M
845,5994752903231270400,M
846,2241599373735086208,K
847,5994588113937495680,M
848,5994872853081912576,M
849,5994671745544100480,M
850,488619501349471872,M
851,487748791219824768,M
852,5994605981002236800,M
853,2241846145376331904,M
854,5994969816267391104,M
855,2241919606498023936,M
856,4504692168299435392,M
857,2242921051134506624,M
858,488246526389679616,M
859,487353654228808320,M
860,487361007212982912,K
861,5994903673768351232,M
862,4504788959676961024,M
863,4504702270062884864,M
864,2241113149077991424,M
865,4504884617183544448,M
866,5994834881251267456,M
867,488394101466387968,M
868,4540590157764925440,K
869,4504643789784586624,M
870,4504817546980674304,M
871,5994563989074272000,M
872,4504727868060263040,M
873,574422360825610368,K
874,488474125297275648,M
875,4504577711692044800,M
876,4504734018453735552,M
877,4504743433022173696,M
878,574704973969358464,M
879,5923626767349091840,M
880,4504665676939367296,M
881,3449586276088009984,K
882,579860652710427776,M
883,4504523736861548544,M
884,4504673236082347264,M
885,5923822755304027136,M
886,582739620828755200,M
887,5939342774243371904,M
888,4504526927996453376,M
889,5923824164053282048,M
890,4504602072740594560,M
891,4504678768000609792,M
892,4504531192925176832,M
893,3450909607050695040,M
894,4504534865089614336,M
895,4504683608404774016,M
896,5923649101189793792,M
897,5923656591613150208,M
898,5923837083315171328,M
899,575636535196209280,M
900,3450643422156209408,F
901,5923732453578636544,M
902,4539717179891507968,M
903,4118678615408779648,M
904,5923846463524002944,M
905,4118655697455942656,M
906,5923678135170528512,M
907,5923679853157515264,M
908,4118659923705803264,M
909,5939325074653173632,M
910,5923863776499642112,M
911,4118642017868144640,M
912,4118663909435754752,M
913,5939511132636852480,G
914,5952780593059316736,M
915,5952785880113072256,M
916,5952824534820083712,M
917,4118651226278202496,M
918,5952791652548785024,M
919,5952836938686815232,M
920,5918272180058243584,M
921,5952879892718973824,M
922,5918529186598774272,M
