,source_id,spectraltype_esphs
594,462785582303376768,O
595,4318161532480302208,B
596,4295925765247492608,M
597,461398720179005952,O
598,462110069847357696,M
599,4318111573418368000,B
600,462449234818937472,G
601,462129173862667520,K
602,461740973237547904,B
603,461741939608530560,CSTAR
604,461742970400814464,B
605,461749842348433792,B
606,461752316250814080,B
607,4317972210332469248,B
608,462477719047963136,A
609,461783411814108672,K
610,4318122431096176256,A
611,4317975264008459776,O
612,462497682055725952,A
613,4295982630620412416,M
614,462180747830318976,B
615,461837283583071360,B
616,461846358855867904,B
617,4295897246661400192,M
618,461487024715741440,B
619,4295989743090422016,A
620,6653633803050751360,B
621,4318035363535370496,B
622,462223628785114752,B
623,4295947927281023104,M
624,4295835222998474752,M
625,6653444648391368192,M
626,4317938365997391104,K
627,6653279279274195584,M
628,6653099818356972032,G
629,2248908372982107904,M
630,6653281237776306816,M
631,2251217282978304768,F
632,6654002238224290944,B
633,2012684798055401856,B
634,2012685274785779584,B
635,2012450292833631872,unknown
636,2012685725768305536,B
637,2253795569026511616,M
638,6654021926355039616,M
639,2013030594463291648,M
640,2012871886830237696,B
641,2252643658798530176,M
642,2249101238492269568,M
643,2012469121970367104,A
644,2251461718156856832,unknown
645,2253975167379501824,M
646,2013039493636740736,B
647,2253985715819625728,F
648,2012707681639321216,A
649,6653758666339311360,M
650,2013041658300216320,B
651,6653759250454481792,F
652,6653554328976014976,F
653,6653158053812911616,F
654,2012885424566632448,A
655,2012494067140844160,A
656,2249230259309005184,F
657,2012887279992745472,B
658,2012718058280227328,B
659,2252789653326507264,F
660,2012890028771866496,B
661,2012498774424913152,B
662,2012724483551998080,B
663,6653775433891488384,M
664,2249316983288107648,G
665,2012512106004232576,B
666,2012730290348087936,A
667,6654095494852751360,G
668,2012523410352163200,B
669,2012523547797245184,M
670,2249354744640263168,F
671,2012910988213392256,G
672,2012530488464130816,K
673,2012916550183056896,K
674,2012919612507567616,F
675,2012921777170988416,B
676,2013063751611559680,A
677,2249409273544770944,G
678,2013064232647884928,F
679,2013064988562108032,B
680,2012549042726911104,M
681,2254307494770132352,M
682,6653204512482619776,B
683,6653808522319522432,A
684,2251935053615465728,G
685,2250632269776421888,G
686,2012753861128358144,B
687,2012941293503510144,A
688,2248540831160896384,M
689,2012764405263193216,B
690,2012589449779697024,A
691,2012591472699172608,F
692,2012773068223331456,B
693,2012600238737501568,B
694,2253250829733273216,M
695,2012774369586410112,B
696,5823558049443320960,F
697,2012610958976124928,CSTAR
698,2012779905811179136,M
699,2012782551510915072,B
700,2013215278054393472,B
701,2012640164754140288,K
702,2013222390520124288,B
703,2013102784275883264,A
704,2012386899118604928,B
705,2013105292536707072,A
706,2013106048450895872,B
707,2013229399907034112,A
708,2013109308316643456,F
709,5823825471284424704,G
710,2012396829082956800,A
711,2252370533236615680,G
712,2012659406208573184,B
713,2012804816622630016,K
714,2012667102790290688,B
715,2012807153084751360,A
716,2012809523907124352,B
717,2013122094441826176,B
718,2013257437449038976,B
719,2012814299910212992,B
720,2253709738399985792,M
721,2013125015019578240,B
722,2012437682808985600,A
723,2012827734565078656,B
724,2013136422452666368,B
725,2013281351826782208,B
726,2013282416978613504,G
727,5859094196599210752,unknown
728,2012833094684188288,B
729,5823673115881064448,M
730,2013006714444837760,B
731,5859050490939539968,unknown
732,5823675628450245120,G
733,2012842062576243712,A
734,5823678823924079104,M
735,5859098079250546432,B
736,5823903948928989952,F
737,2013159404813602944,A
738,5823682844013741568,M
739,2013325469732658560,B
740,5859033787793169536,B
741,5859034651184262272,M
742,5823776611733764480,G
743,5859035029141052928,B
744,5859102855254347136,M
745,4116837311368004736,M
746,5859107489430169344,F
747,4116879883077529472,M
748,5859057775271297408,B
749,5859121100277944448,A
750,4116851978584662016,A
751,5859110169490028288,B
752,5823708472051398912,F
753,4116826930337612160,unknown
754,5823942775435775872,F
755,4116853322993469568,M
756,4116841778134603392,F
757,4116869536406163456,unknown
758,4116853730924642688,K
759,5859124123935580288,F
760,4116843083804981248,K
761,4116899566820159744,O
762,4116843599200800896,K
763,4116883593929634176,M
764,4116900254114411392,CSTAR
765,4116854933515572864,M
766,4116872152134699904,unknown
767,2202854473769406592,A
768,4116885238807615232,unknown
769,5859117797348567680,A
770,5859064505428284544,B
771,2203001052415964416,B
772,5859086190778964864,A
773,5859024922994302464,M
774,2202706864332453760,A
775,2203147390537638400,K
776,2203004350948446080,A
777,4116904003619107968,CSTAR
778,5859086809254806912,K
779,4116876344023230464,F
780,5859131579999786880,B
781,4116821643322694784,O
782,2202879040983191040,A
783,5859132228439771904,B
784,4116889469447310848,M
785,4116907847517055744,K
786,4116834803105833856,M
787,2203173503941024512,M
788,4116835073596985344,unknown
789,5859090446999089280,K
790,5859069968592098688,M
791,4116860126222186368,M
792,4116891221793911040,K
793,5859091791417032192,B
794,1996056196508344448,unknown
795,2202894743384309632,K
796,2202894777744190080,unknown
797,5859134706736610048,A
798,2203293763023013760,M
799,1995053338826811392,F
800,5859135909327463936,A
801,1996076709265447680,B
802,1995061031102095744,M
803,2203194051062920960,A
804,1996085780240183936,unknown
805,2203307609997499392,K
806,1996093854778715776,B
807,4116920801134807040,G
808,1995358728171979648,B
809,2203072039634649728,F
810,5859138211430002816,M
811,2203075406888880896,A
812,1995592649277320832,A
813,2202925426631006976,K
814,1995598520493294720,unknown
815,1995885462966330624,A
816,4152353392280839936,B
817,1995610035304859520,A
818,4116810098447696896,F
819,1996153778164271232,A
820,4152363425323626240,O
821,4152364799713385600,A
822,1996308701925923072,unknown
823,4152365108952265856,A
824,4152082534474169088,B
825,4152082671913119232,B
826,4152367479773070208,O
827,2203358015735027072,B
828,4152367926449640704,K
829,1996179651047544192,M
830,4152086485844119680,M
831,4152087069959722496,K
832,1996195147290579840,F
833,4152022336220842880,O
834,1996195422168471808,F
835,1995662365182567680,K
836,1995667549203947648,B
837,4152091330567090944,F
838,4152093284753742976,M
839,1996215007219416960,F
840,1995491322410312704,M
841,4152399468691032704,O
842,4152400430762736000,O
843,1996238921595832448,M
844,4152402457988273280,F
845,4152405172406857088,O
846,5989652578027457024,G
847,1995988129864166656,M
848,4152422867672399744,A
849,4152500486322792960,B
850,1996264931918531968,M
851,4152501620194011904,O
852,1995245650270889856,G
853,2202837912375555456,A
854,4152502066870586624,B
855,2202838496491105792,A
856,4152502749756631040,B
857,2202843100695910656,A
858,5989573172676093824,M
859,4152431835563893248,unknown
860,4152433102568483584,unknown
861,4152435305897333376,K
862,4152435993091906816,M
863,4152436645927045120,O
864,4152216193853215488,M
865,4320450234691436416,A
866,5989731777227188992,G
867,4152045254156570624,K
868,4152219767265760000,K
869,4152124831313712000,K
870,4152047242707654400,K
871,5989495103029851392,O
872,4152222412965874176,K
873,4320489576595820160,K
874,4152519933935041664,A
875,4152228185402087168,K
876,4152468119450703488,B
877,4152333291833477760,K
878,4152471074386388224,CSTAR
879,4320458206152052480,B
880,4152341160213075968,O
881,4320535240667675392,A
882,4152148363420407424,M
883,5989707691049313536,M
884,6061556304840392192,B
885,4152062227867721600,G
886,6061858777965365632,M
887,4320588429537029632,K
888,5989764900016354432,M
889,6061777345342064768,B
890,4152068893656727296,K
891,6061667840872682368,A
892,6061570156132003072,B
893,4320504827949669376,B
894,6061790402055711232,F
895,4320509883179027968,F
896,5989380483267956096,M
897,6061691411654257664,M
898,5989789913907232512,B
899,6061871314921699328,B
900,6061872483159918592,F
901,6061921725011753984,M
902,6061708522796564224,M
903,5989794071435819648,K
904,5989794346313638656,F
905,4036184830541814912,M
906,6061876473232324992,K
907,4320647150333325440,B
908,4036186552917475200,M
909,4036168921988994304,M
910,4320653506885407488,B
911,6061935361474002560,B
912,4036189714013801728,M
913,6061621558303026304,M
914,4036169987134266112,M
915,4036190740412378752,A
916,4036171331551727872,M
917,4036233247795859328,G
918,6061891003055686144,B
919,5885686160113094144,K
920,6061549815165690880,unknown
921,4036245097521627136,M
922,4036155006287027200,M
923,4036213280401722496,unknown
924,4036177722429288704,M
925,5885710418088586240,K
926,4036199162942872704,M
927,5885825282701769728,F
928,5885533362370363904,B
929,4036160027196667136,M
930,5834122638265486848,M
931,5885833803917062912,A
932,5885539340965736576,B
933,5834067834476879616,B
934,5885742338286571648,B
935,4036218159484422016,G
936,4036219121556273152,F
937,5885750206667281664,B
938,5885557311114332160,M
939,5885856378266208512,K
940,4036257570105597952,M
941,5885869916003562752,A
942,5834049417654940032,M
943,5885655167628097664,K
944,5885670560791112448,M
945,5885961897036094976,CSTAR
946,4486313831413673472,F
947,5834150263489292416,M
948,4486698797921728000,A
949,5885970280812435072,M
950,4036262689706650624,unknown
951,4486716699344464640,F
952,5885974438340962944,K
953,5885578854669790208,B
954,4486355441056823680,B
955,4486357433922421888,G
956,5834144284894123392,F
957,5885582840395765376,F
958,4486373754797701888,G
959,5834085461024204288,M
960,5834061752752004352,K
961,4487281229844691968,B
962,4486410863315657984,F
963,4486456218167407104,M
964,4486888463675374464,F
965,424220929222703488,B
966,4487821468012655488,M
967,423299164812515456,F
968,423304215699963264,K
969,423304490577904768,B
970,423985496285300480,F
971,4487455090121963648,F
972,424278657878161280,G
973,5834118858697761664,M
974,423324041268728960,K
975,5793159336050773760,G
976,423109327260673920,A
977,423113347349991936,B
978,423119875700258432,K
979,423123689631188864,B
980,4487116131302516480,F
981,423375374713408128,A
982,5793634870528820480,B
983,423151692818529920,A
984,423795663033801344,B
985,424086518224491520,B
986,423158049370217088,B
987,5792988018394876416,A
988,423818237383094784,A
989,423176981586796544,M
990,423486700259182080,F
991,423487456182445056,M
992,424446470841520000,M
993,424446642640198144,A
994,423209863856070656,B
995,424174169915363712,G
996,424179255156494464,B
997,423231991527374208,A
998,4281293223939693952,K
999,423568716965754752,A
1000,5793831584334740736,F
1001,4281001784640628096,unknown
1002,423247483464873216,unknown
1003,5793709499877441024,M
1004,5792874768698069888,B
1005,423248724720854656,B
1006,4281018689632130944,M
1007,5793357896678137600,B
1008,4281023671793575680,K
1009,423925027449308672,B
1010,423261025507328512,G
1011,4281355376407879040,M
1012,4053114152809527424,unknown
1013,4280747831812923008,K
1014,4281489074459043840,B
1015,4281400598130789120,B
1016,4281497595674391040,O
1017,4280797206757273728,CSTAR
1018,4053147344375713280,M
1019,4053178779180390144,M
1020,4281513263715145344,O
1021,4053163493457431680,unknown
1022,4053148478247651584,M
1023,4281237561163398144,K
1024,4053117588832938112,M
1025,4071775987573996160,M
1026,4281572740409637248,O
1027,4281417056446203392,K
1028,5793788531581711872,B
1029,4281617511148977152,unknown
1030,4053120818649656064,G
1031,4053194107994733056,M
1032,4053184074948788096,M
1033,4281428841836276096,O
1034,4281429906988193024,K
1035,4053194829549574912,unknown
1036,4071661947602242688,G
1037,4071701740509469056,M
1038,4071662742203617536,B
1039,4281442035976154752,unknown
1040,4071794236929843584,M
1041,4053156862026177664,M
1042,4053137964163946752,A
1043,4071672358603154816,M
1044,4053172628786768384,M
1045,4053128304722865408,M
1046,4053173079828115712,M
1047,4071720737109453440,M
1048,4071720844525015040,M
1049,4269208659144230144,B
1050,4053174626016754560,unknown
1051,4053174862169739136,unknown
1052,4071814990212190464,M
1053,4053142156053366912,G
1054,4053175171407581696,O
1055,4053201387890274816,M
1056,4269183752681265664,B
1057,4269274015716880768,M
1058,4269222407389435392,M
1059,4269185603759780480,B
1060,4269158463911373952,A
1061,4269189452054366976,F
1062,4071607934088394624,M
1063,4269238758272881024,K
1064,4269282090256485632,M
1065,4269240579337000832,M
1066,4269284632877124736,B
1067,4269242434767028608,K
1068,4269285663669381888,M
1069,5992655447387076992,A
1070,5992752444907587968,K
1071,5992711488123928704,M
1072,358860701017572864,B
1073,358867714699372416,B
1074,358870978877828992,B
1075,5992712999952277760,M
1076,4269131903831210368,M
1077,5992540823299623424,K
1078,4269299201408090496,B
1079,5992541476134679040,K
1080,358373552945247872,M
1081,5992543365920487168,A
1082,5992765050613329920,M
1083,4269301984546915968,A
1084,358411692254574080,M
1085,5932945231580558720,A
1086,5992766257522724224,K
1087,5992766738559094528,F
1088,5932843419245795584,B
1089,5992721624247241472,A
1090,358459692809872384,M
1091,4269304385373957120,B
1092,5992725850495309056,K
1093,5992726194092703360,F
1094,5932891321090311296,A
1095,5932849574004688512,M
1096,357991472654305536,A
1097,5932933858505056128,A
1098,5932850467358150016,F
1099,359591807530776320,B
1100,5932950385542331648,G
1101,5932894997582513920,M
1102,5992685031123873920,F
1103,5932896131391337856,unknown
1104,5932853353576317568,G
1105,5932953336049002368,F
1106,359192616091975680,F
1107,5932857133147743872,F
1108,5932857167507494016,F
1109,5932903759316345472,B
1110,358159354335831552,F
1111,5932904996267044352,M
1112,358179901460165632,B
1113,358193228740809856,M
1114,5932956982613087104,B
1115,5932908123003345920,B
1116,5932862596347058688,B
1117,5932863146102822144,A
1118,5932981274937315200,M
1119,5593384876516141056,A
1120,5593385460631659776,G
1121,5992808485642372992,K
1122,5932865585643964544,M
1123,5992506871541033728,K
1124,5932959422154985856,A
1125,5992811406220169728,M
1126,5932912177453135104,A
1127,5593852753067714432,K
1128,5593855295687780352,O
1129,5932914788793307392,B
1130,5932915750866065792,M
1131,5593860930685132800,F
1132,5932972822455301760,A
1133,5932973269131895424,B
1134,5593636321076868736,K
1135,5593229501777801344,G
1136,5593875774092316160,F
1137,5932871014483396608,K
1138,5932921557662177024,F
1139,5593641921714080512,A
1140,5594074132867556992,unknown
1141,5593068457684069376,A
